370.00000 0.00000 0.00000
370.10000 0.00003 0.00005
370.20000 0.00005 0.00010
370.30000 0.00008 0.00016
370.40000 0.00010 0.00021
370.50000 0.00013 0.00026
370.60000 0.00015 0.00032
370.70000 0.00018 0.00037
370.80000 0.00020 0.00042
370.90000 0.00023 0.00048
371.00000 0.00025 0.00053
371.10000 0.00028 0.00059
371.20000 0.00030 0.00064
371.30000 0.00033 0.00070
371.40000 0.00035 0.00076
371.50000 0.00038 0.00081
371.60000 0.00040 0.00087
371.70000 0.00043 0.00092
371.80000 0.00045 0.00098
371.90000 0.00048 0.00104
372.00000 0.00050 0.00110
372.10000 0.00053 0.00116
372.20000 0.00055 0.00121
372.30000 0.00058 0.00127
372.40000 0.00060 0.00133
372.50000 0.00063 0.00139
372.60000 0.00065 0.00145
372.70000 0.00068 0.00151
372.80000 0.00071 0.00157
372.90000 0.00073 0.00163
373.00000 0.00076 0.00169
373.10000 0.00078 0.00176
373.20000 0.00081 0.00182
373.30000 0.00083 0.00188
373.40000 0.00086 0.00194
373.50000 0.00088 0.00201
373.60000 0.00091 0.00207
373.70000 0.00093 0.00214
373.80000 0.00096 0.00220
373.90000 0.00098 0.00226
374.00000 0.00101 0.00233
374.10000 0.00103 0.00240
374.20000 0.00106 0.00246
374.30000 0.00108 0.00253
374.40000 0.00111 0.00260
374.50000 0.00113 0.00267
374.60000 0.00116 0.00273
374.70000 0.00118 0.00280
374.80000 0.00121 0.00287
374.90000 0.00123 0.00294
375.00000 0.00126 0.00301
375.10000 0.00128 0.00308
375.20000 0.00131 0.00316
375.30000 0.00134 0.00323
375.40000 0.00136 0.00330
375.50000 0.00139 0.00337
375.60000 0.00141 0.00345
375.70000 0.00144 0.00352
375.80000 0.00146 0.00360
375.90000 0.00149 0.00367
376.00000 0.00151 0.00375
376.10000 0.00154 0.00382
376.20000 0.00156 0.00390
376.30000 0.00159 0.00398
376.40000 0.00161 0.00406
376.50000 0.00164 0.00414
376.60000 0.00166 0.00422
376.70000 0.00169 0.00430
376.80000 0.00171 0.00438
376.90000 0.00174 0.00446
377.00000 0.00176 0.00455
377.10000 0.00179 0.00463
377.20000 0.00181 0.00472
377.30000 0.00184 0.00480
377.40000 0.00186 0.00489
377.50000 0.00189 0.00497
377.60000 0.00191 0.00506
377.70000 0.00194 0.00515
377.80000 0.00196 0.00524
377.90000 0.00199 0.00533
378.00000 0.00202 0.00542
378.10000 0.00204 0.00551
378.20000 0.00207 0.00561
378.30000 0.00209 0.00570
378.40000 0.00212 0.00579
378.50000 0.00214 0.00589
378.60000 0.00217 0.00599
378.70000 0.00219 0.00608
378.80000 0.00222 0.00618
378.90000 0.00224 0.00628
379.00000 0.00227 0.00638
379.10000 0.00229 0.00649
379.20000 0.00232 0.00659
379.30000 0.00234 0.00669
379.40000 0.00237 0.00680
379.50000 0.00239 0.00691
379.60000 0.00242 0.00701
379.70000 0.00244 0.00712
379.80000 0.00247 0.00723
379.90000 0.00249 0.00734
380.00000 0.00252 0.00746
380.10000 0.00254 0.00757
380.20000 0.00258 0.00769
380.30000 0.00259 0.00779
380.40000 0.00259 0.00790
380.50000 0.00261 0.00801
380.60000 0.00263 0.00812
380.70000 0.00263 0.00821
380.80000 0.00264 0.00833
380.90000 0.00268 0.00847
381.00000 0.00271 0.00860
381.10000 0.00272 0.00871
381.20000 0.00275 0.00885
381.30000 0.00276 0.00897
381.40000 0.00277 0.00909
381.50000 0.00280 0.00922
381.60000 0.00282 0.00936
381.70000 0.00286 0.00951
381.80000 0.00288 0.00965
381.90000 0.00290 0.00979
382.00000 0.00294 0.00995
382.10000 0.00297 0.01010
382.20000 0.00301 0.01027
382.30000 0.00302 0.01041
382.40000 0.00305 0.01057
382.50000 0.00309 0.01073
382.60000 0.00311 0.01089
382.70000 0.00314 0.01105
382.80000 0.00315 0.01120
382.90000 0.00318 0.01138
383.00000 0.00319 0.01153
383.10000 0.00321 0.01169
383.20000 0.00323 0.01186
383.30000 0.00325 0.01203
383.40000 0.00327 0.01221
383.50000 0.00332 0.01241
383.60000 0.00335 0.01260
383.70000 0.00336 0.01278
383.80000 0.00340 0.01299
383.90000 0.00341 0.01317
384.00000 0.00342 0.01335
384.10000 0.00344 0.01354
384.20000 0.00344 0.01373
384.30000 0.00347 0.01393
384.40000 0.00349 0.01414
384.50000 0.00352 0.01436
384.60000 0.00354 0.01458
384.70000 0.00358 0.01482
384.80000 0.00360 0.01504
384.90000 0.00364 0.01528
385.00000 0.00366 0.01552
385.10000 0.00369 0.01576
385.20000 0.00372 0.01601
385.30000 0.00375 0.01627
385.40000 0.00379 0.01653
385.50000 0.00381 0.01680
385.60000 0.00383 0.01705
385.70000 0.00386 0.01733
385.80000 0.00390 0.01762
385.90000 0.00393 0.01791
386.00000 0.00397 0.01821
386.10000 0.00399 0.01849
386.20000 0.00400 0.01878
386.30000 0.00404 0.01910
386.40000 0.00406 0.01941
386.50000 0.00408 0.01973
386.60000 0.00411 0.02006
386.70000 0.00414 0.02039
386.80000 0.00417 0.02074
386.90000 0.00421 0.02111
387.00000 0.00426 0.02149
387.10000 0.00430 0.02186
387.20000 0.00432 0.02224
387.30000 0.00437 0.02264
387.40000 0.00439 0.02303
387.50000 0.00443 0.02345
387.60000 0.00447 0.02387
387.70000 0.00448 0.02428
387.80000 0.00451 0.02472
387.90000 0.00455 0.02518
388.00000 0.00461 0.02566
388.10000 0.00464 0.02614
388.20000 0.00468 0.02663
388.30000 0.00471 0.02713
388.40000 0.00474 0.02763
388.50000 0.00479 0.02818
