-5.00000 0.00035 0.00050
-4.90000 0.00036 0.00052
-4.80000 0.00037 0.00053
-4.70000 0.00038 0.00055
-4.60000 0.00039 0.00056
-4.50000 0.00040 0.00058
-4.40000 0.00041 0.00060
-4.30000 0.00043 0.00062
-4.20000 0.00044 0.00063
-4.10000 0.00045 0.00065
-4.00000 0.00047 0.00067
-3.90000 0.00048 0.00069
-3.80000 0.00049 0.00071
-3.70000 0.00051 0.00073
-3.60000 0.00052 0.00076
-3.50000 0.00054 0.00078
-3.40000 0.00056 0.00080
-3.30000 0.00057 0.00083
-3.20000 0.00059 0.00085
-3.10000 0.00061 0.00088
-3.00000 0.00063 0.00090
-2.90000 0.00065 0.00093
-2.80000 0.00067 0.00096
-2.70000 0.00069 0.00099
-2.60000 0.00071 0.00102
-2.50000 0.00073 0.00105
-2.40000 0.00075 0.00109
-2.30000 0.00078 0.00112
-2.20000 0.00080 0.00115
-2.10000 0.00083 0.00119
-2.00000 0.00085 0.00123
-1.90000 0.00088 0.00127
-1.80000 0.00091 0.00131
-1.70000 0.00094 0.00135
-1.60000 0.00097 0.00140
-1.50000 0.00100 0.00144
-1.40000 0.00103 0.00149
-1.30000 0.00107 0.00154
-1.20000 0.00110 0.00159
-1.10000 0.00114 0.00165
-1.00000 0.00118 0.00170
-0.90000 0.00122 0.00176
-0.80000 0.00127 0.00182
-0.70000 0.00131 0.00189
-0.60000 0.00136 0.00196
-0.50000 0.00141 0.00203
-0.40000 0.00146 0.00210
-0.30000 0.00151 0.00218
-0.20000 0.00157 0.00226
-0.10000 0.00163 0.00235
0.00000 0.00170 0.00244
0.10000 0.00176 0.00254
0.20000 0.00183 0.00264
0.30000 0.00191 0.00275
0.40000 0.00199 0.00287
0.50000 0.00207 0.00299
0.60000 0.00216 0.00312
0.70000 0.00226 0.00325
0.80000 0.00236 0.00340
0.90000 0.00247 0.00356
1.00000 0.00258 0.00373
1.10000 0.00271 0.00391
1.20000 0.00285 0.00410
1.30000 0.00299 0.00432
1.40000 0.00315 0.00455
1.50000 0.00332 0.00480
1.60000 0.00351 0.00507
1.70000 0.00372 0.00537
1.80000 0.00395 0.00570
1.90000 0.00421 0.00607
2.00000 0.00449 0.00649
2.10000 0.00481 0.00695
2.20000 0.00518 0.00747
2.30000 0.00559 0.00807
2.40000 0.00605 0.00875
2.50000 0.00659 0.00952
2.60000 0.00720 0.01041
2.70000 0.00791 0.01144
2.80000 0.00873 0.01263
2.90000 0.00968 0.01401
3.00000 0.01078 0.01560
3.10000 0.01205 0.01745
3.20000 0.01352 0.01958
3.30000 0.01521 0.02205
3.40000 0.01716 0.02488
3.50000 0.01940 0.02813
3.60000 0.02196 0.03184
3.70000 0.02487 0.03606
3.80000 0.02815 0.04083
3.90000 0.03185 0.04619
4.00000 0.03597 0.05217
4.10000 0.04055 0.05879
4.20000 0.04559 0.06609
4.30000 0.05109 0.07404
4.40000 0.05706 0.08266
4.50000 0.06347 0.09191
4.60000 0.07030 0.10175
4.70000 0.07750 0.11213
4.80000 0.08503 0.12296
4.90000 0.09282 0.13415
5.00000 0.10079 0.14559
5.10000 0.10885 0.15717
5.20000 0.11693 0.16874
5.30000 0.12490 0.18017
5.40000 0.13268 0.19132
5.50000 0.14015 0.20204
5.60000 0.14722 0.21219
5.70000 0.15380 0.22165
5.80000 0.15980 0.23030
5.90000 0.16513 0.23803
6.00000 0.16976 0.24475
6.10000 0.17361 0.25041
6.20000 0.17667 0.25496
6.30000 0.17892 0.25837
6.40000 0.18035 0.26064
6.50000 0.18098 0.26176
6.60000 0.18083 0.26178
6.70000 0.17993 0.26073
6.80000 0.17833 0.25865
6.90000 0.17608 0.25560
7.00000 0.17322 0.25165
7.10000 0.16982 0.24685
7.20000 0.16592 0.24129
7.30000 0.16158 0.23502
7.40000 0.15685 0.22811
7.50000 0.15179 0.22064
7.60000 0.14643 0.21266
7.70000 0.14083 0.20426
7.80000 0.13501 0.19549
7.90000 0.12904 0.18642
8.00000 0.12293 0.17713
8.10000 0.11674 0.16768
8.20000 0.11049 0.15814
8.30000 0.10423 0.14859
8.40000 0.09798 0.13908
8.50000 0.09180 0.12968
8.60000 0.08570 0.12047
8.70000 0.07972 0.11148
8.80000 0.07390 0.10279
8.90000 0.06827 0.09443
9.00000 0.06284 0.08644
9.10000 0.05765 0.07887
9.20000 0.05272 0.07173
9.30000 0.04805 0.06504
9.40000 0.04367 0.05881
9.50000 0.03958 0.05305
9.60000 0.03578 0.04775
9.70000 0.03227 0.04290
9.80000 0.02905 0.03848
9.90000 0.02611 0.03449
10.00000 0.02343 0.03089
10.10000 0.02102 0.02766
10.20000 0.01885 0.02478
10.30000 0.01690 0.02221
10.40000 0.01516 0.01993
10.50000 0.01362 0.01792
10.60000 0.01225 0.01614
10.70000 0.01104 0.01458
10.80000 0.00997 0.01320
10.90000 0.00903 0.01199
11.00000 0.00820 0.01093
11.10000 0.00747 0.00999
11.20000 0.00683 0.00917
11.30000 0.00627 0.00844
11.40000 0.00577 0.00780
11.50000 0.00534 0.00724
11.60000 0.00495 0.00673
11.70000 0.00460 0.00628
11.80000 0.00430 0.00588
11.90000 0.00402 0.00552
12.00000 0.00378 0.00520
12.10000 0.00355 0.00490
12.20000 0.00335 0.00463
12.30000 0.00317 0.00439
12.40000 0.00300 0.00417
12.50000 0.00285 0.00396
12.60000 0.00271 0.00377
12.70000 0.00258 0.00359
12.80000 0.00246 0.00343
12.90000 0.00235 0.00328
13.00000 0.00225 0.00314
13.10000 0.00215 0.00300
13.20000 0.00206 0.00288
