529.09998 0.25171
532.30573 0.17997
533.08179 0.00002
533.68506 0.11929
534.18335 0.00001
536.88373 0.00000
536.91205 0.00033
536.94470 0.00000
536.96375 0.00000
537.61633 0.00000
537.64832 0.00022
537.76971 0.00118
537.87000 0.00000
538.04218 0.00000
538.07202 0.00087
538.28851 0.00020
538.60864 0.00000
538.76050 0.00000
538.85815 0.00052
539.38806 0.00092
540.11633 0.00000
540.13580 0.00000
540.37042 0.00000
540.40137 0.00000
540.58234 0.00006
541.05688 0.00098
541.51984 0.00000
541.53894 0.00000
541.63538 0.00000
541.64539 0.00000
542.34692 0.00068
542.46301 0.00000
542.55713 0.00000
542.58289 0.00000
542.69733 0.00000
542.70789 0.00000
542.91431 0.00000
542.96234 0.00003
543.38007 0.00605
543.55090 0.00123
543.55469 0.00000
543.58606 0.00000
543.70569 0.00002
544.66437 0.00000
544.68591 0.00000
544.87903 0.00000
544.94666 0.00000
544.97772 0.00000
544.99561 0.00130
545.39563 0.00000
545.40588 0.00000
545.41864 0.00000
545.42896 0.00000
545.42902 0.00000
545.74207 0.00000
545.76410 0.00000
546.13513 0.00000
546.14532 0.00000
546.16095 0.00000
546.17126 0.00000
546.22614 0.00000
546.24860 0.00000
546.35425 0.00000
546.36456 0.00000
546.48047 0.00000
546.49109 0.00000
546.54126 0.00394
546.54449 0.00000
546.55560 0.00000
546.70264 0.00000
546.71490 0.00000
546.95825 0.00000
546.98450 0.00000
547.09711 0.00000
547.10748 0.00000
547.11450 0.00098
547.19348 0.00000
547.21112 0.00000
547.22162 0.00000
547.32318 0.00000
547.32678 0.00000
547.33801 0.00000
547.37201 0.00021
547.41315 0.00001
547.51782 0.00001
547.61609 0.00000
547.65106 0.00000
547.88556 0.00000
547.89948 0.00000
547.92468 0.00000
547.97058 0.00219
547.99109 0.00000
547.99231 0.00000
547.99872 0.00015
548.01093 0.00000
548.01874 0.00000
548.03247 0.00000
548.03339 0.00000
548.04132 0.00000
548.07446 0.00000
548.17816 0.00084
548.25159 0.00001
548.43341 0.00000
548.45538 0.00000
548.45844 0.00000
548.48047 0.00000
548.48981 0.00002
548.52014 0.00000
548.62170 0.00000
548.96313 0.00001
549.00275 0.00000
549.00586 0.00004
549.00793 0.00000
549.00830 0.00000
549.01532 0.00000
549.02539 0.00000
549.17114 0.00000
549.19305 0.00000
549.19940 0.00000
549.22137 0.00000
549.31274 0.00018
549.39844 0.00000
549.42065 0.00000
549.53552 0.00000
549.54956 0.00007
549.55823 0.00000
549.60352 0.00000
549.62610 0.00000
549.75867 0.00000
549.78119 0.00000
549.83374 0.00002
550.14026 0.00000
550.16241 0.00000
550.26288 0.00000
550.28540 0.00000
550.32104 0.00007
550.39014 0.00000
550.41290 0.00000
550.67999 0.00000
550.69019 0.00000
550.75415 0.00000
550.82202 0.00000
550.82819 0.00000
550.84412 0.00000
550.90143 0.00000
550.91663 0.00000
550.93402 0.00000
550.95923 0.00000
550.97070 0.00000
550.98138 0.00000
550.98688 0.00000
550.98987 0.00000
550.99762 0.00000
551.10327 0.00000
551.12091 0.00000
551.17896 0.00000
551.17908 0.00000
551.27386 0.00000
551.27417 0.00035
551.28735 0.00000
551.69312 0.00000
551.76849 0.00000
551.78619 0.00000
551.80896 0.00000
551.82813 0.00000
551.83966 0.00000
551.93176 0.00001
551.93207 0.00000
551.94073 0.00000
551.96942 0.00005
551.98071 0.00000
551.98181 0.00000
551.99670 0.00000
552.00562 0.00000
552.00610 0.00002
552.03894 0.00000
552.07819 0.00001
552.08264 0.00000
552.10608 0.00000
552.42084 0.00000
552.44025 0.00000
552.50806 0.00000
552.51184 0.00000
552.51917 0.00000
552.52142 0.00000
552.52551 0.00000
552.57288 0.00000
552.68781 0.00010
552.68835 0.00001
552.85980 0.00000
552.87585 0.00000
552.93921 0.00000
552.99133 0.00000
553.01508 0.00002
553.02991 0.00009
553.10693 0.00000
553.14441 0.00000
553.15521 0.00005
553.30109 0.00000
553.44489 0.00000
553.44617 0.00000
553.44885 0.00000
553.51306 0.00000
553.51843 0.00000
553.52625 0.00000
553.53577 0.00000
553.75861 0.00000
553.86060 0.00000
553.87506 0.00000
553.88782 0.00000
553.89404 0.00000
553.92725 0.00000
553.93115 0.00000
553.93365 0.00000
553.98438 0.00003
554.00958 0.00000
554.01965 0.00013
554.03101 0.00000
554.03973 0.00000
554.04974 0.00000
554.05383 0.00000
554.07281 0.00000
554.21375 0.00000
554.24402 0.00000
554.34045 0.00000
554.36340 0.00000
554.44940 0.00037
554.58325 0.00000
554.59521 0.00012
554.86316 0.00015
554.88104 0.00000
554.92639 0.00000
554.98718 0.00059
555.04907 0.00000
555.06885 0.00000
555.11597 0.00000
555.16992 0.00000
555.25146 0.00000
555.28857 0.00000
555.30200 0.00000
555.30200 0.00000
555.34882 0.00000
555.36902 0.00000
555.37549 0.00000
555.38202 0.00000
555.41577 0.00000
555.48157 0.00000
555.50159 0.00000
555.57318 0.00000
555.59503 0.00062
555.62494 0.00000
555.65363 0.00016
555.71497 0.00000
555.71497 0.00000
555.73914 0.00000
556.12671 0.00032
556.21857 0.00000
556.22888 0.00000
556.26575 0.00000
556.39307 0.00000
556.41223 0.00000
556.42310 0.00002
556.45325 0.00000
556.50836 0.00000
556.55249 0.00000
556.69421 0.00000
556.88525 0.00000
556.90015 0.00000
556.91296 0.00000
556.91302 0.00000
557.02100 0.00000
557.18274 0.00003
557.20111 0.00000
557.21692 0.00000
557.30670 0.00000
557.31525 0.00000
557.31812 0.00000
557.41681 0.00000
557.43176 0.00015
557.56616 0.00000
557.59668 0.00003
557.84686 0.00040
557.98248 0.00000
558.04395 0.00000
558.04401 0.00000
558.20697 0.00000
558.20697 0.00000
558.29633 0.00000
558.30463 0.00000
558.30725 0.00000
558.31219 0.00000
558.35022 0.00000
558.36310 0.00000
558.40637 0.00000
558.44788 0.00000
558.67877 0.00000
558.68005 0.00000
558.68115 0.00000
558.71228 0.00000
558.79437 0.00000
558.86023 0.00005
558.89362 0.00000
558.90521 0.00000
558.93182 0.00000
558.94336 0.00000
558.97699 0.00000
559.03601 0.00000
559.03827 0.00000
559.05902 0.00000
559.06940 0.00000
559.07062 0.00000
559.07324 0.00000
559.09692 0.00000
559.09869 0.00000
559.10077 0.00000
559.10126 0.00000
559.11859 0.00000
559.11975 0.00000
559.12079 0.00000
559.12183 0.00000
559.13672 0.00023
559.23022 0.00000
559.27460 0.00000
559.28308 0.00000
559.30658 0.00000
559.38953 0.00000
559.40002 0.00000
559.41833 0.00000
559.53082 0.00377
559.53802 0.00012
559.59558 0.00000
559.59930 0.00000
559.63055 0.00000
559.63293 0.00000
559.63300 0.00000
559.64380 0.00000
559.64478 0.00000
559.64557 0.00000
559.64673 0.00000
559.65845 0.00000
559.68951 0.00000
559.70074 0.00000
559.79388 0.00000
559.79510 0.00000
559.80896 0.00000
559.80902 0.00000
559.82190 0.00000
559.83221 0.00000
559.94232 0.00000
559.94922 0.00000
559.95795 0.00000
559.95905 0.00000
559.96912 0.00000
559.98315 0.00000
559.98688 0.00000
559.99548 0.00000
560.00244 0.00000
560.00323 0.00000
560.01685 0.00000
560.01703 0.00000
560.01874 0.00000
560.04083 0.00000
560.04370 0.00000
560.05029 0.00000
560.07867 0.00000
560.11395 0.00000
560.11444 0.00000
560.12140 0.00000
560.12537 0.00000
560.13464 0.00000
560.18481 0.00000
560.19202 0.00002
560.19427 0.00029
560.20703 0.00000
560.23035 0.00000
560.26587 0.00000
560.29950 0.00000
560.30231 0.00000
560.33813 0.00000
560.39313 0.00000
560.40356 0.00000
560.42480 0.00000
560.45734 0.00000
560.47711 0.00000
560.49957 0.00000
560.50018 0.00000
560.52606 0.00000
560.53284 0.00000
560.54498 0.00000
560.54547 0.00000
560.54596 0.00000
560.56519 0.00000
560.58221 0.00000
560.59003 0.00000
560.65057 0.00000
560.66461 0.00000
560.70892 0.00000
560.70905 0.00000
560.72473 0.00000
560.76312 0.00000
560.78412 0.00000
560.85901 0.00000
560.87238 0.00000
560.87451 0.00000
560.87671 0.00000
560.88733 0.00000
560.89203 0.00000
560.94647 0.00000
560.95782 0.00000
560.95953 0.00000
560.96075 0.00000
560.97107 0.00000
560.97400 0.00000
561.01520 0.00000
561.02905 0.00000
561.03748 0.00000
561.05896 0.00000
561.05902 0.00000
561.06696 0.00000
561.07227 0.00000
561.07373 0.00000
561.09332 0.00000
561.09509 0.00000
561.09735 0.00000
561.09924 0.00000
561.10071 0.00000
561.10138 0.00000
561.11957 0.00000
561.12091 0.00000
561.13239 0.00000
561.16107 0.00000
561.21014 0.00000
561.29382 0.00000
561.37622 0.00000
561.41895 0.00000
561.44855 0.00000
561.53198 0.00000
561.56396 0.00000
561.56403 0.00000
561.57300 0.00000
561.60901 0.00000
561.62396 0.00000
561.62402 0.00000
561.66962 0.00000
561.68213 0.00000
561.70001 0.00000
561.70789 0.00000
561.71069 0.00000
561.71497 0.00000
561.72278 0.00000
561.72552 0.00000
561.73529 0.00000
561.74780 0.00000
561.75867 0.00000
561.75903 0.00000
561.80902 0.00000
561.82391 0.00000
561.82397 0.00000
561.84705 0.00000
561.84937 0.00000
561.85779 0.00000
561.85858 0.00000
561.86066 0.00000
561.86121 0.00000
561.92267 0.00000
561.92365 0.00000
561.92633 0.00000
561.93982 0.00000
561.95898 0.00000
561.95905 0.00000
561.98553 0.00000
561.99188 0.00000
561.99591 0.00000
562.00232 0.00000
562.00336 0.00000
562.00616 0.00000
562.01733 0.00000
562.01843 0.00000
562.02545 0.00000
562.03717 0.00000
562.03943 0.00000
562.04352 0.00000
562.04761 0.00000
562.11792 0.00000
562.12225 0.00000
562.12512 0.00000
562.13855 0.00000
562.17120 0.00000
562.20697 0.00000
562.22406 0.00000
562.33484 0.00000
562.40393 0.00000
562.41949 0.00000
562.46527 0.00207
562.46875 0.00000
562.48419 0.00000
562.48505 0.00000
562.49255 0.00062
562.50903 0.00000
562.54333 0.00000
562.59637 0.00000
562.59930 0.00000
562.60046 0.00000
562.60785 0.00000
562.60828 0.00000
562.61078 0.00000
562.66504 0.00000
562.70905 0.00000
562.71887 0.00000
562.77545 0.00000
562.79230 0.00000
562.80902 0.00000
562.81580 0.00000
562.81598 0.00000
562.81805 0.00000
562.82227 0.00000
562.82306 0.00000
562.84235 0.00000
562.84863 0.00000
562.88843 0.00000
562.91736 0.00000
562.92529 0.00000
562.92706 0.00000
562.93829 0.00000
562.94080 0.00000
563.05908 0.00000
563.06946 0.00000
563.07465 0.00000
563.15796 0.00000
563.15948 0.00000
563.16022 0.00000
563.16394 0.00000
563.16571 0.00000
563.16748 0.00000
563.16870 0.00000
563.21814 0.00000
563.28961 0.00000
563.29187 0.00000
563.29266 0.00000
563.29932 0.00000
563.32324 0.00000
563.35657 0.00000
563.38623 0.00000
563.39093 0.00000
563.40442 0.00000
563.41669 0.00000
563.49890 0.00000
563.49902 0.00000
563.50195 0.00000
563.50226 0.00000
563.50317 0.00000
563.53510 0.00000
563.58246 0.00000
563.60010 0.00000
563.65991 0.00000
563.67542 0.00000
563.69897 0.00000
563.70502 0.00000
563.74023 0.00000
563.74866 0.00003
563.76270 0.00000
563.77405 0.00000
563.80902 0.00000
563.82404 0.00000
563.82526 0.00000
563.82660 0.00000
563.83539 0.00000
563.84094 0.00000
563.85394 0.00000
563.86743 0.00000
563.86926 0.00178
563.87256 0.00000
563.90887 0.00000
563.95905 0.00000
564.00830 0.00000
