435.00000 0.00008 0.00001 0.00004 0.00001 -0.00176 0.00000
435.10000 0.00008 0.00001 0.00004 0.00001 -0.00174 0.00002
435.20000 0.00008 0.00001 0.00004 0.00001 -0.00172 0.00005
435.30000 0.00008 0.00001 0.00004 0.00001 -0.00171 0.00007
435.40000 0.00008 0.00001 0.00004 0.00001 -0.00169 0.00010
435.50000 0.00008 0.00001 0.00004 0.00001 -0.00167 0.00012
435.60000 0.00008 0.00001 0.00004 0.00001 -0.00165 0.00015
435.70000 0.00008 0.00001 0.00004 0.00001 -0.00164 0.00017
435.80000 0.00008 0.00001 0.00004 0.00001 -0.00162 0.00019
435.90000 0.00008 0.00001 0.00004 0.00001 -0.00160 0.00022
436.00000 0.00008 0.00001 0.00004 0.00001 -0.00158 0.00024
436.10000 0.00008 0.00001 0.00004 0.00001 -0.00157 0.00027
436.20000 0.00008 0.00001 0.00004 0.00001 -0.00155 0.00029
436.30000 0.00008 0.00001 0.00004 0.00001 -0.00153 0.00032
436.40000 0.00008 0.00001 0.00004 0.00001 -0.00151 0.00034
436.50000 0.00008 0.00001 0.00004 0.00001 -0.00150 0.00037
436.60000 0.00009 0.00001 0.00004 0.00001 -0.00148 0.00039
436.70000 0.00009 0.00001 0.00004 0.00001 -0.00146 0.00042
436.80000 0.00009 0.00001 0.00004 0.00001 -0.00144 0.00044
436.90000 0.00009 0.00001 0.00004 0.00001 -0.00143 0.00047
437.00000 0.00009 0.00001 0.00004 0.00001 -0.00141 0.00050
437.10000 0.00009 0.00001 0.00004 0.00001 -0.00139 0.00052
437.20000 0.00009 0.00001 0.00004 0.00001 -0.00137 0.00055
437.30000 0.00009 0.00001 0.00004 0.00001 -0.00136 0.00057
437.40000 0.00009 0.00001 0.00004 0.00001 -0.00134 0.00060
437.50000 0.00009 0.00001 0.00004 0.00001 -0.00132 0.00062
437.60000 0.00009 0.00001 0.00005 0.00001 -0.00130 0.00065
437.70000 0.00009 0.00001 0.00005 0.00001 -0.00128 0.00068
437.80000 0.00009 0.00001 0.00005 0.00001 -0.00127 0.00070
437.90000 0.00009 0.00001 0.00005 0.00001 -0.00125 0.00073
438.00000 0.00009 0.00001 0.00005 0.00001 -0.00123 0.00076
438.10000 0.00010 0.00001 0.00005 0.00001 -0.00121 0.00078
438.20000 0.00010 0.00001 0.00005 0.00001 -0.00120 0.00081
438.30000 0.00010 0.00001 0.00005 0.00001 -0.00118 0.00084
438.40000 0.00010 0.00001 0.00005 0.00001 -0.00116 0.00086
438.50000 0.00010 0.00001 0.00005 0.00001 -0.00114 0.00089
438.60000 0.00010 0.00001 0.00005 0.00002 -0.00113 0.00092
438.70000 0.00010 0.00001 0.00005 0.00002 -0.00111 0.00095
438.80000 0.00010 0.00001 0.00005 0.00002 -0.00109 0.00097
438.90000 0.00010 0.00001 0.00005 0.00002 -0.00107 0.00100
439.00000 0.00010 0.00001 0.00005 0.00002 -0.00106 0.00103
439.10000 0.00010 0.00001 0.00005 0.00002 -0.00104 0.00106
439.20000 0.00010 0.00001 0.00005 0.00002 -0.00102 0.00109
439.30000 0.00010 0.00001 0.00005 0.00002 -0.00100 0.00111
439.40000 0.00011 0.00001 0.00005 0.00002 -0.00099 0.00114
439.50000 0.00011 0.00001 0.00005 0.00002 -0.00097 0.00117
439.60000 0.00011 0.00001 0.00006 0.00002 -0.00095 0.00120
439.70000 0.00011 0.00001 0.00006 0.00002 -0.00093 0.00123
439.80000 0.00011 0.00002 0.00006 0.00002 -0.00092 0.00126
439.90000 0.00011 0.00002 0.00006 0.00002 -0.00090 0.00129
440.00000 0.00011 0.00002 0.00006 0.00002 -0.00088 0.00132
440.10000 0.00011 0.00002 0.00006 0.00002 -0.00086 0.00135
440.20000 0.00011 0.00002 0.00006 0.00002 -0.00084 0.00138
440.30000 0.00011 0.00002 0.00006 0.00002 -0.00083 0.00141
440.40000 0.00011 0.00002 0.00006 0.00002 -0.00081 0.00144
440.50000 0.00011 0.00002 0.00006 0.00002 -0.00079 0.00147
440.60000 0.00012 0.00002 0.00006 0.00002 -0.00077 0.00150
440.70000 0.00012 0.00002 0.00006 0.00002 -0.00076 0.00153
440.80000 0.00012 0.00002 0.00006 0.00002 -0.00074 0.00156
440.90000 0.00012 0.00002 0.00006 0.00002 -0.00072 0.00159
