435.00000 0.00018 0.00003 0.00015 0.00005 -0.00070 0.00000
435.10000 0.00018 0.00003 0.00015 0.00005 -0.00069 0.00004
435.20000 0.00018 0.00003 0.00015 0.00005 -0.00069 0.00009
435.30000 0.00018 0.00003 0.00015 0.00005 -0.00068 0.00014
435.40000 0.00018 0.00003 0.00015 0.00005 -0.00067 0.00018
435.50000 0.00018 0.00003 0.00016 0.00005 -0.00066 0.00023
435.60000 0.00018 0.00003 0.00016 0.00005 -0.00066 0.00027
435.70000 0.00019 0.00003 0.00016 0.00005 -0.00065 0.00032
435.80000 0.00019 0.00003 0.00016 0.00005 -0.00064 0.00037
435.90000 0.00019 0.00003 0.00016 0.00005 -0.00064 0.00042
436.00000 0.00019 0.00003 0.00016 0.00005 -0.00063 0.00047
436.10000 0.00019 0.00003 0.00016 0.00005 -0.00062 0.00052
436.20000 0.00019 0.00003 0.00017 0.00005 -0.00062 0.00057
436.30000 0.00019 0.00003 0.00017 0.00005 -0.00061 0.00062
436.40000 0.00020 0.00003 0.00017 0.00005 -0.00060 0.00067
436.50000 0.00020 0.00003 0.00017 0.00005 -0.00059 0.00072
436.60000 0.00020 0.00003 0.00017 0.00005 -0.00059 0.00077
436.70000 0.00020 0.00003 0.00017 0.00005 -0.00058 0.00082
436.80000 0.00020 0.00003 0.00017 0.00005 -0.00057 0.00087
436.90000 0.00020 0.00003 0.00018 0.00005 -0.00057 0.00093
437.00000 0.00020 0.00003 0.00018 0.00005 -0.00056 0.00098
437.10000 0.00021 0.00003 0.00018 0.00005 -0.00055 0.00104
437.20000 0.00021 0.00003 0.00018 0.00006 -0.00055 0.00109
437.30000 0.00021 0.00003 0.00018 0.00006 -0.00054 0.00115
437.40000 0.00021 0.00003 0.00018 0.00006 -0.00053 0.00120
437.50000 0.00021 0.00003 0.00019 0.00006 -0.00052 0.00126
437.60000 0.00021 0.00003 0.00019 0.00006 -0.00052 0.00132
437.70000 0.00021 0.00003 0.00019 0.00006 -0.00051 0.00138
437.80000 0.00022 0.00003 0.00019 0.00006 -0.00050 0.00144
437.90000 0.00022 0.00003 0.00019 0.00006 -0.00050 0.00150
438.00000 0.00022 0.00003 0.00020 0.00006 -0.00049 0.00156
438.10000 0.00022 0.00003 0.00020 0.00006 -0.00048 0.00162
438.20000 0.00022 0.00003 0.00020 0.00006 -0.00048 0.00168
438.30000 0.00022 0.00003 0.00020 0.00006 -0.00047 0.00174
438.40000 0.00023 0.00003 0.00020 0.00006 -0.00046 0.00181
438.50000 0.00023 0.00003 0.00021 0.00006 -0.00045 0.00187
438.60000 0.00023 0.00003 0.00021 0.00006 -0.00045 0.00193
438.70000 0.00023 0.00003 0.00021 0.00006 -0.00044 0.00200
438.80000 0.00023 0.00003 0.00021 0.00006 -0.00043 0.00207
438.90000 0.00023 0.00003 0.00021 0.00006 -0.00043 0.00213
439.00000 0.00024 0.00003 0.00022 0.00006 -0.00042 0.00220
439.10000 0.00024 0.00003 0.00022 0.00006 -0.00041 0.00227
439.20000 0.00024 0.00003 0.00022 0.00006 -0.00041 0.00234
439.30000 0.00024 0.00003 0.00022 0.00006 -0.00040 0.00241
