40.09667 0.00617
40.16667 0.00044
40.23667 0.00000
40.30667 0.00349
40.37667 0.00682
40.44667 0.00842
40.51667 0.00912
40.58667 0.00930
40.65667 0.01454
40.72667 0.01984
40.79667 0.02412
40.86667 0.02944
40.93667 0.03439
41.00667 0.03910
41.07667 0.04402
41.14667 0.05079
41.21667 0.05846
41.28667 0.06657
41.35667 0.07720
41.42667 0.08285
41.49667 0.08133
41.56667 0.09509
41.63667 0.10921
41.70667 0.12294
41.77667 0.13283
41.84667 0.14618
41.91667 0.15877
41.98667 0.16597
42.05667 0.18187
42.12667 0.19912
42.19667 0.21625
42.26667 0.24160
42.33667 0.26631
42.40667 0.28802
42.47667 0.29461
42.54667 0.31144
42.61667 0.33465
42.68667 0.36355
42.75667 0.37795
42.82667 0.40128
42.89667 0.43974
42.96667 0.46494
43.03667 0.48866
43.10667 0.51238
43.17667 0.54287
43.24667 0.56697
43.31667 0.59385
43.38667 0.63404
43.45667 0.66943
43.52667 0.69278
43.59667 0.70114
43.66667 0.74554
43.73667 0.77079
43.80667 0.78396
43.87667 0.81076
43.94667 0.83078
44.01667 0.85028
44.08667 0.87523
44.15667 0.88388
44.22667 0.89924
44.29667 0.92716
44.36667 0.93234
44.43667 0.94499
44.50667 0.96095
44.57667 0.96320
44.64667 0.97142
44.71667 0.98017
44.78667 0.98426
44.85667 0.99217
44.92667 0.99794
44.99667 1.00000
45.06667 0.99728
45.13667 0.99333
45.20667 0.98976
45.27667 0.99410
45.34667 0.98632
45.41667 0.98127
45.48667 0.99521
45.55667 0.99659
45.62667 0.99350
45.69667 0.98727
45.90667 0.97934
45.97667 0.97887
46.04667 0.97680
46.11667 0.97142
46.18667 0.95940
46.25667 0.96119
46.32667 0.96412
46.39667 0.96549
46.46667 0.96053
46.53667 0.95605
46.60667 0.95264
46.67667 0.95354
46.74667 0.94684
46.81667 0.94239
46.88667 0.95115
46.95667 0.94021
47.02667 0.93406
47.09667 0.93870
47.16667 0.93859
47.23667 0.93486
47.30667 0.92819
