-5.00000 0.00000 0.00637
-4.90000 0.00000 0.00659
-4.80000 0.00000 0.00683
-4.70000 0.00000 0.00707
-4.60000 0.00000 0.00733
-4.50000 0.00000 0.00760
-4.40000 0.00000 0.00789
-4.30000 0.00000 0.00819
-4.20000 0.00000 0.00850
-4.10000 0.00000 0.00884
-4.00000 0.00000 0.00919
-3.90000 0.00000 0.00956
-3.80000 0.00000 0.00996
-3.70000 0.00000 0.01038
-3.60000 0.00000 0.01083
-3.50000 0.00000 0.01131
-3.40000 0.00000 0.01182
-3.30000 0.00000 0.01237
-3.20000 0.00000 0.01296
-3.10000 0.00000 0.01360
-3.00000 0.00000 0.01429
-2.90000 0.00000 0.01504
-2.80000 0.00000 0.01586
-2.70000 0.00000 0.01677
-2.60000 0.00000 0.01776
-2.50000 0.00000 0.01886
-2.40000 0.00000 0.02009
-2.30000 0.00000 0.02146
-2.20000 0.00000 0.02301
-2.10000 0.00000 0.02478
-2.00000 0.00000 0.02680
-1.90000 0.00000 0.02914
-1.80000 0.00000 0.03187
-1.70000 0.00000 0.03509
-1.60000 0.00000 0.03893
-1.50000 0.00000 0.04356
-1.40000 0.00000 0.04919
-1.30000 0.00000 0.05608
-1.20000 0.00000 0.06457
-1.10000 0.00000 0.07503
-1.00000 0.00000 0.08794
-0.90000 0.00000 0.10378
-0.80000 0.00000 0.12309
-0.70000 0.00000 0.14640
-0.60000 0.00000 0.17417
-0.50000 0.00000 0.20675
-0.40000 0.00000 0.24433
-0.30000 0.00000 0.28682
-0.20000 0.00000 0.33383
-0.10000 0.00000 0.38464
0.00000 0.00000 0.43816
0.10000 0.00000 0.49296
0.20000 0.00000 0.54733
0.30000 0.00000 0.59942
0.40000 0.00000 0.64734
0.50000 0.00000 0.68932
0.60000 0.00000 0.72390
0.70000 0.00000 0.75005
0.80000 0.00000 0.76726
0.90000 0.00000 0.77560
1.00000 0.00000 0.77568
1.10000 0.00000 0.76859
1.20000 0.00000 0.75572
1.30000 0.00000 0.73861
1.40000 0.00000 0.71876
1.50000 0.00000 0.69750
1.60000 0.00000 0.67586
1.70000 0.00000 0.65455
1.80000 0.00000 0.63396
1.90000 0.00000 0.61422
2.00000 0.00000 0.59534
2.10000 0.00000 0.57728
2.20000 0.00000 0.56006
2.30000 0.00000 0.54383
2.40000 0.00000 0.52888
2.50000 0.00000 0.51561
2.60000 0.00000 0.50453
2.70000 0.00000 0.49612
2.80000 0.00000 0.49080
2.90000 0.00000 0.48887
3.00000 0.00000 0.49043
3.10000 0.00000 0.49542
3.20000 0.00000 0.50355
3.30000 0.00000 0.51442
3.40000 0.00000 0.52748
3.50000 0.00000 0.54215
3.60000 0.00000 0.55782
3.70000 0.00000 0.57398
3.80000 0.00000 0.59016
3.90000 0.00000 0.60609
4.00000 0.00000 0.62160
4.10000 0.00000 0.63673
4.20000 0.00000 0.65164
4.30000 0.00000 0.66663
4.40000 0.00000 0.68207
4.50000 0.00000 0.69836
4.60000 0.00000 0.71589
4.70000 0.00000 0.73494
4.80000 0.00000 0.75568
4.90000 0.00000 0.77814
5.00000 0.00000 0.80214
5.10000 0.00000 0.82733
5.20000 0.00000 0.85320
5.30000 0.00000 0.87910
5.40000 0.00000 0.90428
5.50000 0.00000 0.92796
5.60000 0.00000 0.94935
5.70000 0.00000 0.96770
5.80000 0.00000 0.98238
5.90000 0.00000 0.99286
6.00000 0.00000 0.99880
6.10000 0.00000 1.00000
6.20000 0.00000 0.99644
6.30000 0.00000 0.98824
6.40000 0.00000 0.97570
6.50000 0.00000 0.95918
6.60000 0.00000 0.93917
6.70000 0.00000 0.91620
6.80000 0.00000 0.89081
6.90000 0.00000 0.86356
7.00000 0.00000 0.83497
7.10000 0.00000 0.80555
7.20000 0.00000 0.77571
7.30000 0.00000 0.74584
7.40000 0.00000 0.71624
7.50000 0.00000 0.68714
7.60000 0.00000 0.65872
7.70000 0.00000 0.63106
7.80000 0.00000 0.60421
7.90000 0.00000 0.57815
8.00000 0.00000 0.55285
8.10000 0.00000 0.52821
8.20000 0.00000 0.50413
8.30000 0.00000 0.48051
8.40000 0.00000 0.45724
8.50000 0.00000 0.43425
8.60000 0.00000 0.41148
8.70000 0.00000 0.38890
8.80000 0.00000 0.36654
8.90000 0.00000 0.34442
9.00000 0.00000 0.32263
9.10000 0.00000 0.30126
9.20000 0.00000 0.28042
9.30000 0.00000 0.26023
9.40000 0.00000 0.24081
