0.25000 0.00142
0.54659 0.00263
0.66357 0.00002
0.77534 0.00270
0.82124 0.00043
1.12540 0.00204
3.02641 0.00409
3.14529 0.01150
3.92313 0.00112
4.41974 0.00235
4.45366 0.00002
4.89458 0.00005
5.04372 0.00004
6.29752 0.00001
10.66456 0.00006
10.92619 0.00002
11.08554 0.00001
11.18951 0.00011
11.47831 0.00008
24.01675 0.00001
