458.70001 0.17637 0.00759 0.17637 0.17637
458.80002 0.18987 0.00781 0.18987 0.18987
458.89999 0.20421 0.00805 0.20421 0.20421
459.00000 0.21938 0.00829 0.21938 0.21938
459.10001 0.23543 0.00856 0.23543 0.23543
459.20001 0.25232 0.00884 0.25232 0.25232
459.30002 0.27007 0.00912 0.27007 0.27007
459.39999 0.28865 0.00940 0.28865 0.28865
459.50000 0.30809 0.00973 0.30809 0.30809
459.60001 0.32835 0.01006 0.32835 0.32835
459.70001 0.34942 0.01043 0.34942 0.34942
459.80002 0.37123 0.01080 0.37123 0.37123
459.89999 0.39377 0.01121 0.39377 0.39377
460.00000 0.41697 0.01162 0.41697 0.41697
460.10001 0.44083 0.01209 0.44083 0.44083
460.20001 0.46523 0.01256 0.46523 0.46523
460.30002 0.49017 0.01312 0.49017 0.49017
460.39999 0.51548 0.01367 0.51548 0.51548
460.50000 0.54120 0.01432 0.54120 0.54120
460.60001 0.56713 0.01497 0.56713 0.56713
460.70001 0.59327 0.01572 0.59327 0.59327
460.80002 0.61943 0.01647 0.61943 0.61943
460.89999 0.64560 0.01734 0.64560 0.64560
461.00000 0.67159 0.01821 0.67159 0.67159
461.10001 0.69736 0.01918 0.69736 0.69736
461.20001 0.72271 0.02015 0.72271 0.72271
461.30002 0.74764 0.02124 0.74764 0.74764
461.39999 0.77191 0.02234 0.77191 0.77191
461.50000 0.79553 0.02354 0.79553 0.79553
461.60001 0.81828 0.02475 0.81828 0.81828
461.70001 0.84016 0.02607 0.84016 0.84016
461.80002 0.86094 0.02739 0.86094 0.86094
461.89999 0.88063 0.02880 0.88063 0.88063
462.00000 0.89905 0.03021 0.89905 0.89905
462.10001 0.91615 0.03166 0.91615 0.91615
462.20001 0.93182 0.03312 0.93182 0.93182
462.30002 0.94599 0.03458 0.94599 0.94599
462.39999 0.95859 0.03604 0.95859 0.95859
462.50000 0.96958 0.03750 0.96958 0.96958
462.60001 0.97892 0.03895 0.97892 0.97892
462.70001 0.98657 0.04039 0.98657 0.98657
462.80002 0.99252 0.04183 0.99252 0.99252
462.89999 0.99672 0.04322 0.99672 0.99672
463.00000 0.99922 0.04460 0.99922 0.99922
463.10001 1.00000 0.04594 1.00000 1.00000
463.20001 0.99913 0.04728 0.99913 0.99913
463.30002 0.99661 0.04859 0.99661 0.99661
463.39999 0.99252 0.04990 0.99252 0.99252
463.50000 0.98685 0.05116 0.98685 0.98685
463.60001 0.97973 0.05242 0.97973 0.97973
463.70001 0.97117 0.05363 0.97117 0.97117
463.80002 0.96130 0.05483 0.96130 0.96130
463.89999 0.95018 0.05602 0.95018 0.95018
464.00000 0.93792 0.05720 0.93792 0.93792
464.10001 0.92456 0.05834 0.92456 0.92456
464.20001 0.91025 0.05948 0.91025 0.91025
464.30002 0.89503 0.06058 0.89503 0.89503
464.39999 0.87906 0.06167 0.87906 0.87906
464.50000 0.86237 0.06272 0.86237 0.86237
464.60001 0.84512 0.06377 0.84512 0.84512
464.70001 0.82733 0.06474 0.82733 0.82733
464.80002 0.80917 0.06572 0.80917 0.80917
464.89999 0.79073 0.06668 0.79073 0.79073
465.00000 0.77211 0.06765 0.77211 0.77211
465.10001 0.75334 0.06857 0.75334 0.75334
465.20001 0.73456 0.06949 0.73456 0.73456
465.30002 0.71579 0.07034 0.71579 0.71579
465.39999 0.69718 0.07120 0.69718 0.69718
465.50000 0.67874 0.07203 0.67874 0.67874
465.60001 0.66060 0.07286 0.66060 0.66060
465.70001 0.64276 0.07365 0.64276 0.64276
465.80002 0.62534 0.07444 0.62534 0.62534
465.89999 0.60833 0.07520 0.60833 0.60833
466.00000 0.59181 0.07595 0.59181 0.59181
466.10001 0.57584 0.07669 0.57584 0.57584
466.20001 0.56044 0.07744 0.56044 0.56044
466.30002 0.54561 0.07813 0.54561 0.54561
466.39999 0.53143 0.07883 0.53143 0.53143
466.50000 0.51787 0.07950 0.51787 0.51787
466.60001 0.50500 0.08017 0.50500 0.50500
466.70001 0.49278 0.08081 0.49278 0.49278
466.80002 0.48126 0.08144 0.48126 0.48126
466.89999 0.47044 0.08207 0.47044 0.47044
467.00000 0.46033 0.08269 0.46033 0.46033
467.10001 0.45090 0.08330 0.45090 0.45090
467.20001 0.44217 0.08391 0.44217 0.44217
467.30002 0.43410 0.08449 0.43410 0.43410
467.39999 0.42670 0.08508 0.42670 0.42670
467.50000 0.41993 0.08564 0.41993 0.41993
467.60001 0.41380 0.08620 0.41380 0.41380
467.70001 0.40829 0.08676 0.40829 0.40829
467.80002 0.40336 0.08732 0.40336 0.40336
467.89999 0.39896 0.08785 0.39896 0.39896
468.00000 0.39508 0.08837 0.39508 0.39508
468.10001 0.39167 0.08886 0.39167 0.39167
468.20001 0.38873 0.08935 0.38873 0.38873
468.30002 0.38621 0.08983 0.38621 0.38621
468.39999 0.38409 0.09031 0.38409 0.38409
468.50000 0.38232 0.09079 0.38232 0.38232
468.60001 0.38087 0.09127 0.38087 0.38087
468.70001 0.37970 0.09174 0.37970 0.37970
468.80002 0.37877 0.09221 0.37877 0.37877
468.89999 0.37803 0.09267 0.37803 0.37803
469.00000 0.37746 0.09313 0.37746 0.37746
469.10001 0.37700 0.09356 0.37700 0.37700
469.20001 0.37663 0.09399 0.37663 0.37663
469.30002 0.37632 0.09443 0.37632 0.37632
469.39999 0.37604 0.09486 0.37604 0.37604
469.50000 0.37575 0.09530 0.37575 0.37575
469.60001 0.37542 0.09573 0.37542 0.37542
469.70001 0.37498 0.09612 0.37498 0.37498
469.80002 0.37445 0.09651 0.37445 0.37445
469.89999 0.37382 0.09693 0.37382 0.37382
470.00000 0.37306 0.09734 0.37306 0.37306
470.10001 0.37211 0.09774 0.37211 0.37211
470.20001 0.37100 0.09813 0.37100 0.37100
470.30002 0.36968 0.09851 0.36968 0.36968
470.39999 0.36816 0.09890 0.36816 0.36816
470.50000 0.36644 0.09928 0.36644 0.36644
470.60001 0.36450 0.09967 0.36450 0.36450
470.70001 0.36235 0.10006 0.36235 0.36235
470.80002 0.35998 0.10045 0.35998 0.35998
470.89999 0.35739 0.10084 0.35739 0.35739
471.00000 0.35460 0.10124 0.35460 0.35460
471.10001 0.35158 0.10163 0.35158 0.35158
471.20001 0.34837 0.10201 0.34837 0.34837
471.30002 0.34497 0.10241 0.34497 0.34497
471.39999 0.34140 0.10282 0.34140 0.34140
471.50000 0.33763 0.10319 0.33763 0.33763
471.60001 0.33370 0.10357 0.33370 0.33370
471.70001 0.32964 0.10396 0.32964 0.32964
471.80002 0.32546 0.10435 0.32546 0.32546
471.89999 0.32115 0.10473 0.32115 0.32115
472.00000 0.31675 0.10511 0.31675 0.31675
472.10001 0.31227 0.10549 0.31227 0.31227
472.20001 0.30772 0.10586 0.30772 0.30772
472.30002 0.30315 0.10627 0.30315 0.30315
472.39999 0.29855 0.10667 0.29855 0.29855
472.50000 0.29392 0.10706 0.29392 0.29392
472.60001 0.28929 0.10745 0.28929 0.28929
472.70001 0.28468 0.10784 0.28468 0.28468
