523.6507297	0.5024980232
529.0466012	1.72632213
532.3724918	1.352686851
543.3090844	0.5538898107
547.0325647	0.0006250327239
547.0808881	0.344428512
547.939349	0.09655811987
550.3059541	0.01199398731
551.7136397	0.178323091
552.0327415	0.03982765496
555.3923255	0.201150148
569.7971214	0.2602647167
570.0315866	0.003765693735
570.851931	0.07771152285
572.685299	0.004035523374
574.3910864	0.0729842166
574.9679075	0.1066793198
575.000884	0.0001637069792
575.0754829	0.005084951282
575.5828595	0.01535410114
575.7116831	0.002697877144
576.1230124	0.02487965164
579.1103931	0.01112930742
597.7599379	4.136868129e-05
598.0737377	0.001466943973
601.7812866	2.128677442e-05
602.3180914	0.0008315796651
603.1640457	0.0006473172722
603.217619	0.0002946367996
603.3489909	8.122178285e-05
604.5768246	0.0003440668311
604.9780882	7.107180160e-05
607.4224657	5.201942172e-05
609.8818053	2.267988024e-05
610.4220576	0.001133452801
637.0436913	3.748428256e-07
637.1283421	3.612691110e-06
637.1688449	9.790003054e-08
637.2786704	3.428076231e-07
637.5419263	6.487979922e-05
640.6612479	1.804068206e-05
640.8710471	2.737686687e-05
640.8955016	0.0009517641596
681.9876876	8.575172637e-08
682.1871388	4.285276650e-06
682.1880265	3.317229411e-06
