E,Id,Ip,Ioct,Itot,Ibg
3.682274,0.157670,0.032113,0.015276,0.204969,nan
3.742475,0.170006,0.034399,0.017065,0.221383,nan
3.802676,0.182051,0.036512,0.019090,0.237566,nan
3.862876,0.193580,0.038394,0.021375,0.253265,nan
3.923077,0.204385,0.039995,0.023949,0.268246,nan
3.983278,0.214281,0.041270,0.026838,0.282307,nan
4.043478,0.223113,0.042184,0.030073,0.295290,nan
4.103679,0.230766,0.042716,0.033682,0.307086,nan
4.163880,0.237166,0.042854,0.037696,0.317640,nan
4.224080,0.242281,0.042603,0.042145,0.326952,nan
4.284281,0.246115,0.041977,0.047056,0.335073,nan
4.344482,0.248707,0.041005,0.052459,0.342097,nan
4.404682,0.250121,0.039723,0.058378,0.348149,nan
4.464883,0.250436,0.038176,0.064838,0.353378,nan
4.525084,0.249738,0.036414,0.071860,0.357939,nan
4.585284,0.248110,0.034488,0.079459,0.361985,nan
4.645485,0.245625,0.032451,0.087648,0.365652,nan
4.705686,0.242342,0.030350,0.096434,0.369055,nan
4.765886,0.238302,0.028232,0.105818,0.372281,nan
4.826087,0.233529,0.026133,0.115795,0.375387,nan
4.886288,0.228034,0.024087,0.126353,0.378404,nan
4.946488,0.221820,0.022117,0.137473,0.381339,nan
5.006689,0.214885,0.020243,0.149125,0.384184,nan
5.066890,0.207238,0.018475,0.161276,0.386920,nan
5.127090,0.198894,0.016820,0.173882,0.389527,nan
5.187291,0.189890,0.015280,0.186891,0.391992,nan
5.247492,0.180283,0.013854,0.200243,0.394311,nan
5.307692,0.170153,0.012537,0.213871,0.396494,nan
5.367893,0.159604,0.011326,0.227703,0.398565,nan
5.428094,0.148758,0.010213,0.241657,0.400560,nan
5.488294,0.137750,0.009192,0.255650,0.402525,nan
5.548495,0.126727,0.008259,0.269592,0.404510,nan
5.608696,0.115834,0.007406,0.283391,0.406565,nan
5.668896,0.105214,0.006630,0.296955,0.408732,nan
5.729097,0.094993,0.005924,0.310192,0.411043,nan
5.789298,0.085285,0.005286,0.323008,0.413513,nan
5.849498,0.076179,0.004711,0.335317,0.416141,nan
5.909699,0.067742,0.004195,0.347034,0.418905,nan
5.969900,0.060017,0.003734,0.358081,0.421767,nan
6.030100,0.053022,0.003324,0.368388,0.424669,nan
6.090301,0.046753,0.002962,0.377893,0.427544,nan
6.150502,0.041190,0.002643,0.386543,0.430312,nan
6.210702,0.036296,0.002363,0.394295,0.432890,nan
6.270903,0.032022,0.002118,0.401118,0.435194,nan
6.331104,0.028312,0.001905,0.406989,0.437143,nan
6.391304,0.025107,0.001720,0.411898,0.438662,nan
6.451505,0.022346,0.001559,0.415846,0.439687,nan
6.511706,0.019969,0.001419,0.418842,0.440167,nan
6.571906,0.017921,0.001297,0.420905,0.440061,nan
6.632107,0.016152,0.001191,0.422063,0.439343,nan
6.692308,0.014616,0.001099,0.422350,0.438001,nan
6.752508,0.013275,0.001017,0.421805,0.436033,nan
6.812709,0.012097,0.000945,0.420472,0.433450,nan
6.872910,0.011055,0.000881,0.418399,0.430270,nan
6.933110,0.010127,0.000824,0.415632,0.426519,nan
6.993311,0.009297,0.000773,0.412222,0.422226,nan
7.053512,0.008551,0.000726,0.408214,0.417426,nan
7.113712,0.007880,0.000684,0.403655,0.412153,nan
7.173913,0.007275,0.000646,0.398586,0.406440,nan
7.234114,0.006732,0.000611,0.393045,0.400321,nan
7.294314,0.006246,0.000579,0.387067,0.393824,nan
7.354515,0.005814,0.000549,0.380683,0.386977,nan
7.414716,0.005433,0.000522,0.373918,0.379803,nan
7.474916,0.005100,0.000497,0.366795,0.372321,nan
7.535117,0.004814,0.000473,0.359332,0.364548,nan
7.595318,0.004573,0.000452,0.351546,0.356498,nan
7.655518,0.004375,0.000431,0.343449,0.348182,nan
7.715719,0.004218,0.000412,0.335055,0.339611,nan
7.775920,0.004102,0.000395,0.326375,0.330796,nan
7.836120,0.004024,0.000379,0.317421,0.321747,nan
7.896321,0.003983,0.000363,0.308207,0.312476,nan
7.956522,0.003979,0.000349,0.298748,0.302998,nan
8.016722,0.004012,0.000335,0.289060,0.293327,nan
8.076923,0.004079,0.000323,0.279164,0.283485,nan
8.137124,0.004183,0.000311,0.269082,0.273494,nan
8.197324,0.004322,0.000300,0.258841,0.263379,nan
8.257525,0.004497,0.000289,0.248469,0.253171,nan
8.317726,0.004710,0.000280,0.237999,0.242903,nan
8.377926,0.004962,0.000270,0.227465,0.232611,nan
8.438127,0.005255,0.000262,0.216905,0.222333,nan
8.498328,0.005591,0.000253,0.206355,0.212110,nan
8.558528,0.005975,0.000246,0.195855,0.201986,nan
8.618729,0.006411,0.000238,0.185446,0.192004,nan
8.678930,0.006904,0.000232,0.175166,0.182210,nan
8.739130,0.007461,0.000226,0.165054,0.172648,nan
8.799331,0.008091,0.000220,0.155147,0.163363,nan
8.859532,0.008802,0.000214,0.145478,0.154400,nan
8.919732,0.009608,0.000210,0.136080,0.145801,nan
8.979933,0.010520,0.000205,0.126983,0.137610,nan
9.040134,0.011554,0.000202,0.118210,0.129867,nan
9.100334,0.012729,0.000198,0.109783,0.122611,nan
9.160535,0.014063,0.000196,0.101722,0.115880,nan
9.220736,0.015577,0.000194,0.094038,0.109708,nan
9.280936,0.017295,0.000192,0.086743,0.104129,nan
9.341137,0.019240,0.000191,0.079842,0.099172,nan
9.401338,0.021437,0.000191,0.073339,0.094865,nan
9.461538,0.023911,0.000192,0.067231,0.091232,nan
9.521739,0.026685,0.000194,0.061516,0.088292,nan
9.581940,0.029781,0.000196,0.056187,0.086061,nan
9.642140,0.033219,0.000199,0.051234,0.084548,nan
9.702341,0.037013,0.000203,0.046645,0.083758,nan
9.762542,0.041174,0.000208,0.042409,0.083687,nan
9.822742,0.045706,0.000214,0.038508,0.084325,nan
9.882943,0.050606,0.000220,0.034929,0.085652,nan
9.943144,0.055862,0.000228,0.031654,0.087641,nan
10.003344,0.061456,0.000236,0.028665,0.090254,nan
10.063545,0.067356,0.000245,0.025946,0.093443,nan
10.123746,0.073523,0.000254,0.023477,0.097151,nan
10.183946,0.079907,0.000264,0.021242,0.101311,nan
10.244147,0.086448,0.000274,0.019223,0.105843,nan
10.304348,0.093075,0.000284,0.017403,0.110661,nan
10.364548,0.099710,0.000294,0.015766,0.115670,nan
10.424749,0.106265,0.000304,0.014296,0.120765,nan
10.484950,0.112646,0.000313,0.012978,0.125838,nan
10.545151,0.118752,0.000322,0.011799,0.130775,nan
10.605351,0.124482,0.000330,0.010745,0.135459,nan
10.665552,0.129731,0.000337,0.009804,0.139774,nan
10.725753,0.134399,0.000343,0.008964,0.143608,nan
10.785953,0.138389,0.000347,0.008215,0.146854,nan
10.846154,0.141613,0.000350,0.007547,0.149414,nan
10.906355,0.143997,0.000352,0.006951,0.151204,nan
10.966555,0.145478,0.000351,0.006420,0.152153,nan
11.026756,0.146014,0.000349,0.005946,0.152213,nan
11.086957,0.145582,0.000345,0.005522,0.151353,nan
11.147157,0.144180,0.000339,0.005143,0.149566,nan
11.207358,0.141830,0.000332,0.004802,0.146868,nan
11.267559,0.138575,0.000323,0.004497,0.143298,nan
11.327759,0.134479,0.000312,0.004222,0.138916,nan
11.387960,0.129625,0.000300,0.003973,0.133801,nan
11.448161,0.124114,0.000287,0.003749,0.128051,nan
11.508361,0.118056,0.000273,0.003544,0.121774,nan
11.568562,0.111570,0.000258,0.003358,0.115087,nan
11.628763,0.104781,0.000243,0.003188,0.108111,nan
11.688963,0.097809,0.000228,0.003032,0.100967,nan
11.749164,0.090771,0.000213,0.002888,0.093770,nan
11.809365,0.083778,0.000198,0.002755,0.086627,nan
11.869565,0.076925,0.000183,0.002632,0.079636,nan
11.929766,0.070297,0.000169,0.002517,0.072878,nan
11.989967,0.063962,0.000155,0.002411,0.066422,nan
12.050167,0.057975,0.000142,0.002311,0.060322,nan
12.110368,0.052374,0.000130,0.002217,0.054614,nan
12.170569,0.047183,0.000119,0.002129,0.049324,nan
12.230769,0.042416,0.000109,0.002046,0.044463,nan
12.290970,0.038074,0.000100,0.001967,0.040032,nan
12.351171,0.034148,0.000091,0.001892,0.036023,nan
12.411371,0.030625,0.000084,0.001822,0.032421,nan
12.471572,0.027484,0.000077,0.001754,0.029206,nan
12.531773,0.024703,0.000071,0.001690,0.026354,nan
12.591973,0.022257,0.000065,0.001629,0.023841,nan
12.652174,0.020120,0.000060,0.001571,0.021640,nan
12.712375,0.018267,0.000055,0.001515,0.019727,nan
12.772575,0.016675,0.000051,0.001462,0.018077,nan
12.832776,0.015320,0.000048,0.001411,0.016668,nan
12.892977,0.014183,0.000044,0.001362,0.015478,nan
12.953177,0.013243,0.000041,0.001314,0.014488,nan
13.013378,0.012484,0.000039,0.001269,0.013681,nan
13.073579,0.011890,0.000036,0.001226,0.013040,nan
13.133779,0.011446,0.000034,0.001184,0.012552,nan
13.193980,0.011138,0.000032,0.001143,0.012201,nan
13.254181,0.010953,0.000030,0.001104,0.011976,nan
13.314381,0.010879,0.000028,0.001067,0.011862,nan
13.374582,0.010903,0.000026,0.001031,0.011848,nan
13.434783,0.011013,0.000025,0.000996,0.011921,nan
13.494983,0.011196,0.000023,0.000962,0.012069,nan
13.555184,0.011439,0.000022,0.000929,0.012278,nan
13.615385,0.011730,0.000020,0.000897,0.012536,nan
13.675585,0.012056,0.000019,0.000867,0.012831,nan
13.735786,0.012405,0.000018,0.000837,0.013149,nan
13.795987,0.012766,0.000017,0.000809,0.013480,nan
13.856187,0.013126,0.000016,0.000781,0.013811,nan
13.916388,0.013475,0.000015,0.000754,0.014132,nan
13.976589,0.013804,0.000013,0.000728,0.014434,nan
14.036789,0.014105,0.000012,0.000703,0.014709,nan
14.096990,0.014370,0.000012,0.000678,0.014949,nan
14.157191,0.014594,0.000011,0.000654,0.015148,nan
14.217391,0.014772,0.000010,0.000631,0.015302,nan
14.277592,0.014900,0.000009,0.000609,0.015407,nan
14.337793,0.014976,0.000008,0.000587,0.015460,nan
14.397993,0.014997,0.000007,0.000566,0.015459,nan
14.458194,0.014963,0.000006,0.000545,0.015403,nan
14.518395,0.014872,0.000006,0.000525,0.015291,nan
14.578595,0.014724,0.000005,0.000505,0.015122,nan
14.638796,0.014518,0.000004,0.000486,0.014897,nan
14.698997,0.014256,0.000003,0.000468,0.014615,nan
14.759197,0.013937,0.000003,0.000450,0.014278,nan
14.819398,0.013562,0.000002,0.000432,0.013885,nan
14.879599,0.013133,0.000001,0.000415,0.013438,nan
14.939799,0.012653,0.000001,0.000398,0.012940,nan
15.000000,0.012123,0.000000,0.000382,0.012394,nan
