# E,Id,Ip,Ioct,Itot,Ibg
2.605772,0.095689,0.003796,0.179280,0.278557,nan
2.672662,0.087562,0.003806,0.178421,0.269580,nan
2.739551,0.080440,0.003840,0.177193,0.261261,nan
2.806441,0.074197,0.003898,0.175809,0.253689,nan
2.873330,0.068719,0.003979,0.174490,0.246972,nan
2.940220,0.063912,0.004083,0.173452,0.241229,nan
3.007110,0.059689,0.004210,0.172902,0.236581,nan
3.073999,0.055980,0.004361,0.173027,0.233146,nan
3.140889,0.052722,0.004536,0.173997,0.231034,nan
3.207778,0.049866,0.004738,0.175962,0.230344,nan
3.274668,0.047367,0.004967,0.179053,0.231166,nan
3.341557,0.045189,0.005226,0.183388,0.233582,nan
3.408447,0.043304,0.005516,0.189070,0.237671,nan
3.475337,0.041685,0.005842,0.196196,0.243506,nan
3.542226,0.040314,0.006206,0.204858,0.251163,nan
3.609116,0.039175,0.006612,0.215145,0.260719,nan
3.676005,0.038255,0.007063,0.227144,0.272253,nan
3.742895,0.037546,0.007565,0.240946,0.285850,nan
3.809784,0.037039,0.008121,0.256633,0.301592,nan
3.876674,0.036732,0.008736,0.274287,0.319559,nan
3.943563,0.036621,0.009415,0.293976,0.339821,nan
4.010453,0.036704,0.010161,0.315755,0.362436,nan
4.077343,0.036981,0.010979,0.339653,0.387437,nan
4.144232,0.037452,0.011872,0.365672,0.414826,nan
4.211122,0.038116,0.012840,0.393772,0.444567,nan
4.278011,0.038971,0.013883,0.423869,0.476572,nan
4.344901,0.040015,0.015000,0.455826,0.510700,nan
4.411790,0.041242,0.016186,0.489445,0.546742,nan
4.478680,0.042644,0.017432,0.524466,0.584422,nan
4.545570,0.044208,0.018728,0.560562,0.623390,nan
4.612459,0.045920,0.020059,0.597343,0.663225,nan
4.679349,0.047758,0.021408,0.634354,0.703435,nan
4.746238,0.049699,0.022752,0.671087,0.743464,nan
4.813128,0.051712,0.024069,0.706988,0.782708,nan
4.880017,0.053767,0.025333,0.741473,0.820521,nan
4.946907,0.055826,0.026516,0.773942,0.856243,nan
5.013797,0.057855,0.027591,0.803799,0.889213,nan
5.080686,0.059817,0.028531,0.830478,0.918803,nan
5.147576,0.061678,0.029314,0.853460,0.944436,nan
5.214465,0.063408,0.029918,0.872300,0.965615,nan
5.281355,0.064981,0.030327,0.886649,0.981952,nan
5.348244,0.066380,0.030533,0.896272,0.993183,nan
5.415134,0.067596,0.030530,0.901063,0.999188,nan
5.482023,0.068628,0.030320,0.901052,1.000000,nan
5.548913,0.069484,0.029913,0.896412,0.995809,nan
