E,I
529.130000,0.387827
532.174000,0.167915
532.338000,0.003402
532.786000,0.004972
533.329000,0.002576
533.565000,0.108726
534.837000,0.002240
536.060000,0.006630
536.793000,0.005351
537.061000,0.011268
537.075000,0.000840
537.848000,0.007871
539.473000,0.000574
541.683000,0.000581
541.699000,0.000710
542.386000,0.000507
