E,dup,ddn,pup,pdn,octup,octdn,totup,totdn
-0.361204,0.254301,-0.083514,0.397055,-0.006216,0.100632,-0.100632,0.751988,-0.190362
-0.280936,0.250579,-0.090752,0.384527,-0.006722,0.097085,-0.097085,0.732191,-0.194558
-0.200669,0.246712,-0.099061,0.372165,-0.007297,0.093714,-0.093714,0.712591,-0.200072
-0.120401,0.242697,-0.108664,0.359984,-0.007957,0.090506,-0.090506,0.693187,-0.207127
-0.040134,0.238532,-0.119834,0.347996,-0.008717,0.087451,-0.087451,0.673978,-0.216003
0.040134,0.234214,-0.132903,0.336209,-0.009600,0.084539,-0.084539,0.654962,-0.227042
0.120401,0.229747,-0.148270,0.324631,-0.010629,0.081761,-0.081761,0.636140,-0.240660
0.200669,0.225135,-0.166403,0.313269,-0.011834,0.079109,-0.079109,0.617513,-0.257347
0.280936,0.220383,-0.187846,0.302128,-0.013250,0.076574,-0.076574,0.599085,-0.277670
0.361204,0.215501,-0.213206,0.291214,-0.014914,0.074151,-0.074151,0.580865,-0.302271
0.441472,0.210499,-0.243142,0.280532,-0.016869,0.071831,-0.071831,0.562862,-0.331842
0.521739,0.205390,-0.278335,0.270090,-0.019158,0.069610,-0.069610,0.545090,-0.367103
0.602007,0.200188,-0.319449,0.259894,-0.021826,0.067482,-0.067482,0.527563,-0.408757
0.682274,0.194908,-0.367070,0.249950,-0.024914,0.065440,-0.065440,0.510298,-0.457425
0.762542,0.189568,-0.421640,0.240265,-0.028457,0.063481,-0.063481,0.493315,-0.513579
0.842809,0.184185,-0.483377,0.230847,-0.032476,0.061600,-0.061600,0.476632,-0.577453
0.923077,0.178776,-0.552189,0.221700,-0.036978,0.059793,-0.059793,0.460270,-0.648960
1.003344,0.173360,-0.627600,0.212831,-0.041949,0.058056,-0.058056,0.444248,-0.727605
1.083612,0.167954,-0.708691,0.204244,-0.047350,0.056385,-0.056385,0.428584,-0.812426
1.163880,0.162575,-0.794066,0.195944,-0.053118,0.054777,-0.054777,0.413297,-0.901962
1.244147,0.157240,-0.881869,0.187933,-0.059162,0.053229,-0.053229,0.398402,-0.994260
1.324415,0.151963,-0.969833,0.180212,-0.065366,0.051737,-0.051737,0.383912,-1.086936
1.404682,0.146759,-1.055390,0.172781,-0.071597,0.050300,-0.050300,0.369840,-1.177286
1.484950,0.141641,-1.135820,0.165640,-0.077708,0.048913,-0.048913,0.356194,-1.262441
1.565217,0.136621,-1.208432,0.158785,-0.083552,0.047576,-0.047576,0.342982,-1.339559
1.645485,0.131707,-1.270759,0.152214,-0.088983,0.046285,-0.046285,0.330206,-1.406027
1.725753,0.126910,-1.320749,0.145921,-0.093876,0.045038,-0.045038,0.317869,-1.459663
1.806020,0.122236,-1.356919,0.139900,-0.098125,0.043833,-0.043833,0.305970,-1.498878
1.886288,0.117691,-1.378468,0.134145,-0.101654,0.042669,-0.042669,0.294506,-1.522791
1.966555,0.113279,-1.385320,0.128649,-0.104419,0.041544,-0.041544,0.283472,-1.531283
2.046823,0.109004,-1.378107,0.123402,-0.106406,0.040455,-0.040455,0.272861,-1.524968
2.127090,0.104868,-1.358079,0.118397,-0.107629,0.039401,-0.039401,0.262666,-1.505110
