E,dup,ddn,pup,pdn,octup,octdn,totup,totdn
10.073579,0.019423,-0.060989,0.001732,-0.001646,0.001144,-0.001144,0.022299,-0.063779
10.153846,0.017974,-0.057750,0.001624,-0.001526,0.001089,-0.001089,0.020687,-0.060365
10.234114,0.016610,-0.054727,0.001521,-0.001415,0.001033,-0.001033,0.019164,-0.057175
10.314381,0.015324,-0.051918,0.001422,-0.001310,0.000979,-0.000979,0.017726,-0.054208
10.394649,0.014112,-0.049319,0.001327,-0.001213,0.000926,-0.000926,0.016365,-0.051458
10.474916,0.012968,-0.046923,0.001236,-0.001123,0.000873,-0.000873,0.015077,-0.048919
10.555184,0.011889,-0.044723,0.001148,-0.001039,0.000821,-0.000821,0.013858,-0.046583
10.635452,0.010871,-0.042712,0.001064,-0.000960,0.000770,-0.000770,0.012704,-0.044442
10.715719,0.009910,-0.040879,0.000982,-0.000888,0.000719,-0.000719,0.011611,-0.042486
10.795987,0.009003,-0.039216,0.000904,-0.000820,0.000670,-0.000670,0.010576,-0.040706
10.876254,0.008149,-0.037713,0.000828,-0.000757,0.000621,-0.000621,0.009597,-0.039090
10.956522,0.007343,-0.036360,0.000755,-0.000698,0.000572,-0.000572,0.008670,-0.037630
11.036789,0.006584,-0.035147,0.000684,-0.000643,0.000524,-0.000524,0.007793,-0.036314
11.117057,0.005870,-0.034063,0.000616,-0.000593,0.000477,-0.000477,0.006963,-0.035133
11.197324,0.005196,-0.033099,0.000551,-0.000545,0.000431,-0.000431,0.006178,-0.034075
11.277592,0.004561,-0.032243,0.000487,-0.000501,0.000385,-0.000385,0.005434,-0.033129
11.357860,0.003961,-0.031487,0.000426,-0.000459,0.000340,-0.000340,0.004728,-0.032286
11.438127,0.003393,-0.030819,0.000367,-0.000421,0.000295,-0.000295,0.004056,-0.031535
11.518395,0.002854,-0.030228,0.000310,-0.000384,0.000252,-0.000252,0.003416,-0.030864
11.598662,0.002339,-0.029705,0.000255,-0.000350,0.000208,-0.000208,0.002802,-0.030262
11.678930,0.001845,-0.029238,0.000201,-0.000317,0.000165,-0.000165,0.002212,-0.029720
11.759197,0.001368,-0.028817,0.000149,-0.000286,0.000123,-0.000123,0.001640,-0.029227
11.839465,0.000904,-0.028432,0.000098,-0.000256,0.000082,-0.000082,0.001084,-0.028770
11.919732,0.000449,-0.028073,0.000049,-0.000228,0.000041,-0.000041,0.000538,-0.028341
12.000000,0.000000,-0.027730,0.000000,-0.000200,0.000000,-0.000000,0.000000,-0.027930
