E,dup,ddn,pup,pdn,octup,octdn,totup,totdn
10.876254,0.003826,-0.003826,0.000720,-0.000720,0.000568,-0.000568,0.005114,-0.005114
10.956522,0.003476,-0.003476,0.000658,-0.000658,0.000524,-0.000524,0.004658,-0.004658
11.036789,0.003139,-0.003139,0.000598,-0.000598,0.000480,-0.000480,0.004218,-0.004218
11.117057,0.002815,-0.002815,0.000540,-0.000540,0.000437,-0.000437,0.003793,-0.003793
11.197324,0.002504,-0.002504,0.000484,-0.000484,0.000395,-0.000395,0.003383,-0.003383
11.277592,0.002205,-0.002205,0.000429,-0.000429,0.000353,-0.000353,0.002987,-0.002987
11.357860,0.001918,-0.001918,0.000376,-0.000376,0.000312,-0.000312,0.002606,-0.002606
11.438127,0.001642,-0.001642,0.000325,-0.000325,0.000271,-0.000271,0.002237,-0.002237
11.518395,0.001377,-0.001377,0.000274,-0.000274,0.000231,-0.000231,0.001882,-0.001882
11.598662,0.001122,-0.001122,0.000226,-0.000226,0.000191,-0.000191,0.001539,-0.001539
11.678930,0.000878,-0.000878,0.000178,-0.000178,0.000152,-0.000152,0.001208,-0.001208
11.759197,0.000644,-0.000644,0.000132,-0.000132,0.000113,-0.000113,0.000889,-0.000889
11.839465,0.000420,-0.000420,0.000087,-0.000087,0.000075,-0.000075,0.000582,-0.000582
11.919732,0.000205,-0.000205,0.000043,-0.000043,0.000037,-0.000037,0.000285,-0.000285
12.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
