E,Id,Ip,Ioct,Itot,Ibg
2.896325,0.000362,0.003337,0.078229,0.081928,nan
2.946492,0.000374,0.003450,0.084348,0.088172,nan
2.996660,0.000386,0.003567,0.090919,0.094872,nan
3.046827,0.000399,0.003690,0.097962,0.102051,nan
3.096994,0.000412,0.003818,0.105500,0.109730,nan
3.147161,0.000426,0.003953,0.113552,0.117931,nan
3.197329,0.000440,0.004093,0.122138,0.126671,nan
3.247496,0.000455,0.004241,0.131274,0.135970,nan
3.297663,0.000471,0.004396,0.140976,0.145843,nan
3.347830,0.000488,0.004559,0.151259,0.156306,nan
3.397997,0.000505,0.004730,0.162135,0.167370,nan
3.448165,0.000524,0.004911,0.173611,0.179046,nan
3.498332,0.000543,0.005101,0.185696,0.191340,nan
3.548499,0.000563,0.005303,0.198391,0.204258,nan
3.598666,0.000585,0.005517,0.211697,0.217799,nan
3.648834,0.000607,0.005743,0.225610,0.231960,nan
3.699001,0.000631,0.005984,0.240121,0.246737,nan
3.749168,0.000657,0.006241,0.255219,0.262117,nan
3.799335,0.000684,0.006515,0.270887,0.278087,nan
3.849502,0.000713,0.006809,0.287106,0.294627,nan
3.899670,0.000744,0.007124,0.303848,0.311715,nan
3.949837,0.000777,0.007463,0.321084,0.329324,nan
4.000004,0.000812,0.007830,0.338779,0.347421,nan
4.050171,0.000851,0.008226,0.356893,0.365970,nan
4.100339,0.000892,0.008657,0.375382,0.384931,nan
4.150506,0.000937,0.009127,0.394197,0.404261,nan
4.200673,0.000985,0.009641,0.413285,0.423912,nan
4.250840,0.001039,0.010205,0.432588,0.443832,nan
4.301007,0.001097,0.010825,0.452045,0.463967,nan
4.351175,0.001160,0.011510,0.471592,0.484262,nan
4.401342,0.001231,0.012268,0.491159,0.504658,nan
4.451509,0.001308,0.013110,0.510678,0.525096,nan
4.501676,0.001394,0.014047,0.530074,0.545515,nan
4.551844,0.001489,0.015091,0.549274,0.565854,nan
4.602011,0.001595,0.016258,0.568201,0.586055,nan
4.652178,0.001713,0.017564,0.586781,0.606058,nan
4.702345,0.001844,0.019026,0.604937,0.625807,nan
4.752512,0.001990,0.020665,0.622594,0.645249,nan
4.802680,0.002154,0.022501,0.639679,0.664334,nan
4.852847,0.002336,0.024560,0.656120,0.683016,nan
4.903014,0.002540,0.026865,0.671848,0.701253,nan
4.953181,0.002768,0.029444,0.686797,0.719008,nan
5.003349,0.003021,0.032326,0.700906,0.736253,nan
5.053516,0.003303,0.035541,0.714117,0.752961,nan
5.103683,0.003616,0.039118,0.726379,0.769114,nan
5.153850,0.003963,0.043091,0.737644,0.784698,nan
5.204017,0.004347,0.047489,0.747872,0.799708,nan
5.254185,0.004771,0.052345,0.757026,0.814142,nan
5.304352,0.005237,0.057687,0.765078,0.828002,nan
5.354519,0.005747,0.063543,0.772007,0.841297,nan
5.404686,0.006304,0.069939,0.777796,0.854040,nan
5.454854,0.006911,0.076894,0.782437,0.866243,nan
5.505021,0.007569,0.084426,0.785928,0.877923,nan
5.555188,0.008278,0.092546,0.788273,0.889097,nan
5.605355,0.009041,0.101257,0.789482,0.899780,nan
5.655522,0.009857,0.110557,0.789574,0.909987,nan
5.705690,0.010726,0.120434,0.788569,0.919729,nan
5.755857,0.011647,0.130869,0.786496,0.929013,nan
5.806024,0.012619,0.141832,0.783389,0.937840,nan
