E,I32,I12,Ibg,Itot
479.397993,0.057553,0.029954,0.000000,0.083280
479.581940,0.055645,0.031503,0.000000,0.082918
479.765886,0.053796,0.033181,0.000000,0.082747
479.949833,0.052005,0.035007,0.000000,0.082781
480.133779,0.050269,0.036998,0.000000,0.083038
480.317726,0.048587,0.039177,0.000000,0.083537
480.501672,0.046957,0.041570,0.000000,0.084304
480.685619,0.045379,0.044208,0.000000,0.085369
480.869565,0.043851,0.047129,0.000000,0.086769
481.053512,0.042372,0.050378,0.000000,0.088547
481.237458,0.040941,0.054010,0.000000,0.090758
481.421405,0.039556,0.058091,0.000000,0.093466
481.605351,0.038217,0.062702,0.000000,0.096753
481.789298,0.036922,0.067944,0.000000,0.100719
481.973244,0.035670,0.073938,0.000000,0.105483
482.157191,0.034461,0.080833,0.000000,0.111195
482.341137,0.033293,0.088808,0.000000,0.118033
482.525084,0.032165,0.098076,0.000000,0.126211
482.709030,0.031075,0.108884,0.000000,0.135974
482.892977,0.030024,0.121506,0.000000,0.147599
483.076923,0.029009,0.136238,0.000000,0.161379
483.260870,0.028030,0.153370,0.000000,0.177606
483.444816,0.027085,0.173157,0.000000,0.196536
483.628763,0.026173,0.195779,0.000000,0.218347
483.812709,0.025293,0.221283,0.000000,0.243085
483.996656,0.024445,0.249530,0.000000,0.270612
484.180602,0.023627,0.280149,0.000000,0.300549
484.364548,0.022837,0.312495,0.000000,0.332252
484.548495,0.022076,0.345655,0.000000,0.364802
484.732441,0.021341,0.378482,0.000000,0.397043
484.916388,0.020632,0.409668,0.000000,0.427661
485.100334,0.019949,0.437865,0.000000,0.455301
485.284281,0.019289,0.461817,0.000000,0.478702
485.468227,0.018652,0.480503,0.000000,0.496835
485.652174,0.018037,0.493250,0.000000,0.509023
485.836120,0.017444,0.499802,0.000000,0.515009
486.020067,0.016871,0.500336,0.000000,0.514970
486.204013,0.016318,0.495414,0.000000,0.509469
486.387960,0.015783,0.485886,0.000000,0.499360
486.571906,0.015267,0.472765,0.000000,0.485660
486.755853,0.014768,0.457099,0.000000,0.469420
486.939799,0.014286,0.439851,0.000000,0.451608
487.123746,0.013820,0.421822,0.000000,0.433027
487.307692,0.013369,0.403611,0.000000,0.414279
487.491639,0.012933,0.385609,0.000000,0.395755
487.675585,0.012511,0.368032,0.000000,0.377673
487.859532,0.012102,0.350965,0.000000,0.360116
488.043478,0.011707,0.334418,0.000000,0.343095
488.227425,0.011324,0.318369,0.000000,0.326588
488.411371,0.010954,0.302806,0.000000,0.310580
488.595318,0.010595,0.287741,0.000000,0.295085
488.779264,0.010247,0.273224,0.000000,0.280151
488.963211,0.009909,0.259331,0.000000,0.265855
489.147157,0.009582,0.246160,0.000000,0.252294
489.331104,0.009265,0.233809,0.000000,0.239567
489.515050,0.008958,0.222368,0.000000,0.227764
489.698997,0.008659,0.211902,0.000000,0.216950
489.882943,0.008369,0.202451,0.000000,0.207164
490.066890,0.008088,0.194020,0.000000,0.198411
490.250836,0.007815,0.186584,0.000000,0.190666
