# E,I32,I12,Ibg,Itot
731.270903,0.012413,0.102200,0.258982,0.371449
731.438127,0.012017,0.103232,0.260464,0.373568
731.605351,0.011636,0.104052,0.261963,0.375508
731.772575,0.011270,0.104613,0.263527,0.377268
731.939799,0.010919,0.104877,0.265027,0.378679
732.107023,0.010580,0.104813,0.266519,0.379769
732.274247,0.010255,0.104404,0.268059,0.380572
732.441472,0.009941,0.103639,0.269588,0.381021
732.608696,0.009639,0.102520,0.271073,0.381081
732.775920,0.009348,0.101057,0.272605,0.380854
732.943144,0.009068,0.099269,0.274104,0.380280
733.110368,0.008797,0.097183,0.275573,0.379386
733.277592,0.008536,0.094831,0.277064,0.378258
733.444816,0.008284,0.092250,0.278495,0.376850
733.612040,0.008041,0.089481,0.279968,0.375303
733.779264,0.007806,0.086564,0.281439,0.373615
733.946488,0.007579,0.083540,0.282896,0.371813
734.113712,0.007360,0.080448,0.284376,0.369974
734.280936,0.007148,0.077325,0.285826,0.368080
734.448161,0.006943,0.074203,0.287228,0.366147
734.615385,0.006744,0.071111,0.288616,0.364237
734.782609,0.006552,0.068075,0.290050,0.362435
734.949833,0.006366,0.065114,0.291450,0.360679
735.117057,0.006186,0.062244,0.292867,0.359040
735.284281,0.006011,0.059477,0.294260,0.357483
735.451505,0.005842,0.056822,0.295665,0.356057
735.618729,0.005678,0.054281,0.297074,0.354755
735.785953,0.005519,0.051859,0.298472,0.353566
735.953177,0.005365,0.049554,0.299838,0.352467
736.120401,0.005215,0.047365,0.301181,0.351464
736.287625,0.005069,0.045287,0.302561,0.350616
736.454849,0.004928,0.043317,0.303919,0.349858
736.622074,0.004791,0.041449,0.305210,0.349138
736.789298,0.004658,0.039677,0.306527,0.348545
736.956522,0.004528,0.037996,0.307836,0.348039
737.123746,0.004402,0.036399,0.309113,0.347590
737.290970,0.004280,0.034882,0.310427,0.347261
737.458194,0.004161,0.033439,0.311721,0.346989
737.625418,0.004045,0.032065,0.313002,0.346776
737.792642,0.003933,0.030756,0.314330,0.346679
737.959866,0.003823,0.029506,0.315647,0.346633
738.127090,0.003716,0.028313,0.316953,0.346635
738.294314,0.003612,0.027172,0.318272,0.346707
738.461538,0.003511,0.026081,0.319592,0.346831
738.628763,0.003412,0.025036,0.320914,0.347008
738.795987,0.003316,0.024035,0.322260,0.347254
738.963211,0.003222,0.023077,0.323601,0.347540
739.130435,0.003131,0.022158,0.324906,0.347833
739.297659,0.003042,0.021278,0.326244,0.348199
739.464883,0.002955,0.020434,0.327552,0.348573
739.632107,0.002870,0.019625,0.328855,0.348980
739.799331,0.002787,0.018849,0.330183,0.349449
739.966555,0.002707,0.018106,0.331491,0.349930
740.133779,0.002628,0.017394,0.332812,0.350459
740.301003,0.002551,0.016712,0.334191,0.351077
740.468227,0.002476,0.016059,0.335556,0.351712
740.635452,0.002402,0.015434,0.336902,0.352358
740.802676,0.002330,0.014836,0.338266,0.353050
740.969900,0.002260,0.014263,0.339629,0.353769
741.137124,0.002192,0.013716,0.341061,0.354583
741.304348,0.002125,0.013192,0.342461,0.355391
741.471572,0.002060,0.012691,0.343853,0.356216
741.638796,0.001996,0.012212,0.345238,0.357057
741.806020,0.001933,0.011754,0.346661,0.357957
741.973244,0.001872,0.011317,0.348042,0.358839
742.140468,0.001812,0.010898,0.349461,0.359779
742.307692,0.001753,0.010498,0.350854,0.360712
742.474916,0.001696,0.010116,0.352239,0.361656
742.642140,0.001640,0.009750,0.353702,0.362697
742.809365,0.001585,0.009401,0.355099,0.363688
742.976589,0.001531,0.009066,0.356502,0.364702
743.143813,0.001479,0.008747,0.357841,0.365668
743.311037,0.001427,0.008440,0.359212,0.366680
743.478261,0.001377,0.008147,0.360604,0.367727
743.645485,0.001327,0.007867,0.361975,0.368768
743.812709,0.001279,0.007598,0.363385,0.369860
743.979933,0.001231,0.007341,0.364804,0.370973
744.147157,0.001185,0.007094,0.366163,0.372038
744.314381,0.001139,0.006858,0.367484,0.373076
744.481605,0.001094,0.006631,0.368847,0.374167
744.648829,0.001050,0.006413,0.370127,0.375185
744.816054,0.001007,0.006204,0.371416,0.376222
744.983278,0.000965,0.006003,0.372687,0.377249
745.150502,0.000924,0.005811,0.373983,0.378310
745.317726,0.000883,0.005625,0.375274,0.379374
745.484950,0.000843,0.005447,0.376564,0.380446
745.652174,0.000804,0.005276,0.377857,0.381529
745.819398,0.000766,0.005111,0.379125,0.382593
745.986622,0.000728,0.004952,0.380405,0.383676
746.153846,0.000692,0.004799,0.381672,0.384753
746.321070,0.000655,0.004652,0.382929,0.385825
746.488294,0.000620,0.004510,0.384182,0.386901
746.655518,0.000585,0.004373,0.385429,0.387975
746.822742,0.000550,0.004241,0.386650,0.389030
746.989967,0.000517,0.004114,0.387881,0.390099
747.157191,0.000484,0.003991,0.389090,0.391152
747.324415,0.000451,0.003872,0.390327,0.392237
747.491639,0.000419,0.003757,0.391564,0.393327
747.658863,0.000388,0.003646,0.392750,0.394371
747.826087,0.000357,0.003539,0.393942,0.395423
747.993311,0.000327,0.003435,0.395143,0.396491
748.160535,0.000297,0.003335,0.396352,0.397569
748.327759,0.000267,0.003238,0.397594,0.398684
748.494983,0.000239,0.003144,0.398811,0.399778
748.662207,0.000210,0.003053,0.400032,0.400880
748.829431,0.000182,0.002965,0.401230,0.401961
748.996656,0.000155,0.002879,0.402427,0.403045
749.163880,0.000128,0.002796,0.403618,0.404126
749.331104,0.000102,0.002716,0.404827,0.405228
749.498328,0.000076,0.002638,0.406030,0.406327
749.665552,0.000050,0.002563,0.407214,0.407409
749.832776,0.000025,0.002489,0.408433,0.408529
750.000000,0.000000,0.002418,0.409639,0.409639
