E,Id,Ip,Ioct,Itot,Ibg
3.682274,0.545703,0.022558,0.071035,0.638846,nan
3.742475,0.544733,0.021084,0.078187,0.643559,nan
3.802676,0.542466,0.019737,0.086125,0.647889,nan
3.862876,0.538780,0.018502,0.094916,0.651764,nan
3.923077,0.533581,0.017368,0.104623,0.655143,nan
3.983278,0.526807,0.016321,0.115312,0.658014,nan
4.043478,0.518428,0.015352,0.127044,0.660401,nan
4.103679,0.508449,0.014450,0.139878,0.662356,nan
4.163880,0.496909,0.013606,0.153866,0.663963,nan
4.224080,0.483882,0.012814,0.169057,0.665335,nan
4.284281,0.469469,0.012068,0.185488,0.666609,nan
4.344482,0.453805,0.011362,0.203188,0.667941,nan
4.404682,0.437045,0.010693,0.222174,0.669500,nan
4.464883,0.419366,0.010057,0.242451,0.671464,nan
4.525084,0.400961,0.009453,0.264006,0.674013,nan
4.585284,0.382031,0.008878,0.286814,0.677320,nan
4.645485,0.362783,0.008331,0.310830,0.681547,nan
4.705686,0.343425,0.007812,0.335990,0.686838,nan
4.765886,0.324158,0.007320,0.362215,0.693311,nan
4.826087,0.305173,0.006854,0.389402,0.701057,nan
4.886288,0.286647,0.006415,0.417433,0.710134,nan
4.946488,0.268739,0.006001,0.446170,0.720562,nan
5.006689,0.251588,0.005613,0.475457,0.732324,nan
5.066890,0.235311,0.005249,0.505124,0.745367,nan
5.127090,0.220001,0.004910,0.534985,0.759596,nan
5.187291,0.205727,0.004595,0.564844,0.774885,nan
5.247492,0.192536,0.004303,0.594495,0.791073,nan
5.307692,0.180450,0.004032,0.623729,0.807971,nan
5.367893,0.169472,0.003783,0.652331,0.825368,nan
5.428094,0.159587,0.003553,0.680090,0.843035,nan
5.488294,0.150762,0.003342,0.706800,0.860731,nan
5.548495,0.142952,0.003149,0.732262,0.878212,nan
5.608696,0.136102,0.002972,0.756292,0.895235,nan
5.668896,0.130146,0.002810,0.778718,0.911564,nan
5.729097,0.125015,0.002662,0.799391,0.926977,nan
5.789298,0.120638,0.002526,0.818181,0.941272,nan
5.849498,0.116940,0.002402,0.834983,0.954269,nan
5.909699,0.113852,0.002289,0.849716,0.965815,nan
5.969900,0.111305,0.002184,0.862328,0.975788,nan
6.030100,0.109236,0.002088,0.872792,0.984097,nan
6.090301,0.107586,0.002000,0.881109,0.990684,nan
6.150502,0.106305,0.001919,0.887303,0.995521,nan
