E,Id,Ip,Ioct,Itot,Ibg
7.896321,0.010140,0.000691,0.235999,0.246805,nan
7.956522,0.009927,0.000654,0.230589,0.241146,nan
8.016722,0.009751,0.000620,0.225046,0.235392,nan
8.076923,0.009610,0.000588,0.219371,0.229544,nan
8.137124,0.009501,0.000559,0.213567,0.223601,nan
8.197324,0.009424,0.000531,0.207636,0.217566,nan
8.257525,0.009377,0.000506,0.201583,0.211440,nan
8.317726,0.009359,0.000482,0.195413,0.205229,nan
8.377926,0.009370,0.000460,0.189134,0.198938,nan
8.438127,0.009410,0.000440,0.182755,0.192578,nan
8.498328,0.009478,0.000420,0.176289,0.186160,nan
8.558528,0.009575,0.000402,0.169748,0.179698,nan
8.618729,0.009700,0.000385,0.163150,0.173209,nan
8.678930,0.009855,0.000369,0.156512,0.166710,nan
8.739130,0.010041,0.000354,0.149855,0.160222,nan
8.799331,0.010258,0.000340,0.143198,0.153768,nan
8.859532,0.010508,0.000327,0.136563,0.147370,nan
8.919732,0.010792,0.000314,0.129974,0.141052,nan
8.979933,0.011112,0.000302,0.123452,0.134838,nan
9.040134,0.011471,0.000291,0.117020,0.128754,nan
9.100334,0.011871,0.000280,0.110700,0.122822,nan
9.160535,0.012314,0.000270,0.104512,0.117068,nan
9.220736,0.012806,0.000261,0.098475,0.111513,nan
9.280936,0.013348,0.000252,0.092607,0.106178,nan
9.341137,0.013946,0.000244,0.086925,0.101085,nan
9.401338,0.014604,0.000236,0.081441,0.096251,nan
9.461538,0.015329,0.000228,0.076168,0.091695,nan
9.521739,0.016126,0.000221,0.071114,0.087432,nan
9.581940,0.017003,0.000214,0.066289,0.083476,nan
9.642140,0.017969,0.000208,0.061695,0.079842,nan
9.702341,0.019032,0.000202,0.057337,0.076541,nan
9.762542,0.020203,0.000196,0.053215,0.073585,nan
9.822742,0.021494,0.000191,0.049330,0.070984,nan
9.882943,0.022918,0.000187,0.045677,0.068751,nan
9.943144,0.024489,0.000182,0.042253,0.066894,nan
10.003344,0.026224,0.000178,0.039052,0.065424,nan
10.063545,0.028140,0.000175,0.036068,0.064353,nan
10.123746,0.030257,0.000171,0.033294,0.063691,nan
10.183946,0.032593,0.000168,0.030720,0.063451,nan
10.244147,0.035172,0.000166,0.028338,0.063646,nan
10.304348,0.038015,0.000164,0.026138,0.064286,nan
10.364548,0.041144,0.000162,0.024111,0.065386,nan
10.424749,0.044582,0.000161,0.022245,0.066958,nan
