E,dup,ddn,pup,pdn,octup,octdn,totup,totdn
7.585284,0.053384,-0.053384,0.004973,-0.004973,0.002875,-0.002875,0.061231,-0.061231
7.665552,0.051141,-0.051141,0.004722,-0.004722,0.002795,-0.002795,0.058659,-0.058659
7.745819,0.049019,-0.049019,0.004486,-0.004486,0.002717,-0.002717,0.056223,-0.056223
7.826087,0.047009,-0.047009,0.004264,-0.004264,0.002641,-0.002641,0.053914,-0.053914
7.906355,0.045105,-0.045105,0.004054,-0.004054,0.002565,-0.002565,0.051724,-0.051724
7.986622,0.043298,-0.043298,0.003856,-0.003856,0.002491,-0.002491,0.049646,-0.049646
8.066890,0.041583,-0.041583,0.003669,-0.003669,0.002419,-0.002419,0.047671,-0.047671
8.147157,0.039955,-0.039955,0.003491,-0.003491,0.002348,-0.002348,0.045794,-0.045794
8.227425,0.038408,-0.038408,0.003323,-0.003323,0.002278,-0.002278,0.044009,-0.044009
8.307692,0.036937,-0.036937,0.003163,-0.003163,0.002209,-0.002209,0.042309,-0.042309
8.387960,0.035538,-0.035538,0.003011,-0.003011,0.002141,-0.002141,0.040691,-0.040691
8.468227,0.034208,-0.034208,0.002867,-0.002867,0.002075,-0.002075,0.039149,-0.039149
8.548495,0.032941,-0.032941,0.002729,-0.002729,0.002009,-0.002009,0.037679,-0.037679
8.628763,0.031735,-0.031735,0.002598,-0.002598,0.001945,-0.001945,0.036278,-0.036278
8.709030,0.030586,-0.030586,0.002472,-0.002472,0.001882,-0.001882,0.034940,-0.034940
8.789298,0.029492,-0.029492,0.002352,-0.002352,0.001820,-0.001820,0.033665,-0.033665
8.869565,0.028449,-0.028449,0.002238,-0.002238,0.001759,-0.001759,0.032447,-0.032447
8.949833,0.027457,-0.027457,0.002128,-0.002128,0.001699,-0.001699,0.031284,-0.031284
9.030100,0.026511,-0.026511,0.002024,-0.002024,0.001640,-0.001640,0.030175,-0.030175
9.110368,0.025610,-0.025610,0.001923,-0.001923,0.001582,-0.001582,0.029115,-0.029115
9.190635,0.024752,-0.024752,0.001827,-0.001827,0.001525,-0.001525,0.028104,-0.028104
9.270903,0.023935,-0.023935,0.001734,-0.001734,0.001469,-0.001469,0.027138,-0.027138
9.351171,0.023157,-0.023157,0.001645,-0.001645,0.001414,-0.001414,0.026217,-0.026217
9.431438,0.022418,-0.022418,0.001560,-0.001560,0.001360,-0.001360,0.025338,-0.025338
9.511706,0.021716,-0.021716,0.001478,-0.001478,0.001307,-0.001307,0.024500,-0.024500
9.591973,0.021049,-0.021049,0.001399,-0.001399,0.001254,-0.001254,0.023702,-0.023702
9.672241,0.020416,-0.020416,0.001323,-0.001323,0.001202,-0.001202,0.022942,-0.022942
9.752508,0.019816,-0.019816,0.001250,-0.001250,0.001152,-0.001152,0.022218,-0.022218
9.832776,0.019249,-0.019249,0.001180,-0.001180,0.001101,-0.001101,0.021530,-0.021530
9.913043,0.018712,-0.018712,0.001112,-0.001112,0.001052,-0.001052,0.020877,-0.020877
9.993311,0.018207,-0.018207,0.001047,-0.001047,0.001004,-0.001004,0.020258,-0.020258
10.073579,0.017731,-0.017731,0.000985,-0.000985,0.000956,-0.000956,0.019671,-0.019671
10.153846,0.017283,-0.017283,0.000924,-0.000924,0.000909,-0.000909,0.019116,-0.019116
10.234114,0.016864,-0.016864,0.000866,-0.000866,0.000863,-0.000863,0.018593,-0.018593
10.314381,0.016473,-0.016473,0.000810,-0.000810,0.000817,-0.000817,0.018100,-0.018100
10.394649,0.016109,-0.016109,0.000755,-0.000755,0.000772,-0.000772,0.017636,-0.017636
10.474916,0.015770,-0.015770,0.000703,-0.000703,0.000728,-0.000728,0.017201,-0.017201
10.555184,0.015458,-0.015458,0.000653,-0.000653,0.000684,-0.000684,0.016795,-0.016795
10.635452,0.015170,-0.015170,0.000604,-0.000604,0.000641,-0.000641,0.016415,-0.016415
10.715719,0.014906,-0.014906,0.000558,-0.000558,0.000599,-0.000599,0.016062,-0.016062
10.795987,0.014665,-0.014665,0.000513,-0.000513,0.000557,-0.000557,0.015735,-0.015735
10.876254,0.014446,-0.014446,0.000469,-0.000469,0.000516,-0.000516,0.015432,-0.015432
10.956522,0.014249,-0.014249,0.000427,-0.000427,0.000476,-0.000476,0.015152,-0.015152
11.036789,0.014072,-0.014072,0.000387,-0.000387,0.000436,-0.000436,0.014895,-0.014895
11.117057,0.013914,-0.013914,0.000348,-0.000348,0.000397,-0.000397,0.014659,-0.014659
11.197324,0.013773,-0.013773,0.000311,-0.000311,0.000358,-0.000358,0.014442,-0.014442
11.277592,0.013649,-0.013649,0.000275,-0.000275,0.000320,-0.000320,0.014244,-0.014244
11.357860,0.013539,-0.013539,0.000240,-0.000240,0.000282,-0.000282,0.014062,-0.014062
11.438127,0.013443,-0.013443,0.000207,-0.000207,0.000245,-0.000245,0.013895,-0.013895
11.518395,0.013358,-0.013358,0.000174,-0.000174,0.000209,-0.000209,0.013741,-0.013741
11.598662,0.013283,-0.013283,0.000143,-0.000143,0.000173,-0.000173,0.013599,-0.013599
11.678930,0.013216,-0.013216,0.000113,-0.000113,0.000137,-0.000137,0.013466,-0.013466
11.759197,0.013155,-0.013155,0.000083,-0.000083,0.000102,-0.000102,0.013341,-0.013341
11.839465,0.013099,-0.013099,0.000055,-0.000055,0.000068,-0.000068,0.013221,-0.013221
11.919732,0.013045,-0.013045,0.000027,-0.000027,0.000034,-0.000034,0.013105,-0.013105
12.000000,0.012992,-0.012992,0.000000,-0.000000,0.000000,-0.000000,0.012992,-0.012992
