15.5965 0.0519972 0.0483962 0.00358314
15.4965 0.05275 0.0469885 0.0057437
15.3965 0.0506529 0.0463417 0.00429341
15.2965 0.0500614 0.0448198 0.00522381
15.1965 0.0498463 0.0459992 0.00382926
15.0965 0.0498463 0.0465319 0.00329659
14.9965 0.0511906 0.0458851 0.00528769
14.8965 0.0483407 0.0462656 0.00205732
14.7965 0.0456522 0.0474831 -0.00184878
14.6965 0.0461361 0.0466841 -0.000565841
14.5965 0.0467814 0.0467982 -3.47231e-05
14.4965 0.0488247 0.0459612 0.00284564
14.3965 0.0476955 0.0420423 0.00563531
14.2965 0.0465663 0.045809 0.000739421
14.1965 0.0444154 0.0434881 0.000909442
14.0965 0.0448994 0.0432979 0.00158362
13.9965 0.0468351 0.0436783 0.00313893
13.8965 0.0468889 0.042613 0.00425803
13.7965 0.0480181 0.0430696 0.00493066
13.6965 0.0462436 0.0443251 0.00190064
13.5965 0.0485558 0.044211 0.00432696
13.4965 0.0457597 0.0419282 0.00381367
13.3965 0.0456522 0.0429935 0.0026408
13.2965 0.0439852 0.043374 0.00059341
13.1965 0.0496313 0.0428033 0.00681015
13.0965 0.0484483 0.0442871 0.00414332
12.9965 0.0466738 0.0444773 0.00217862
12.8965 0.0475879 0.0445154 0.00305469
12.7965 0.0448456 0.0471026 -0.00227488
12.6965 0.0450607 0.0468743 -0.00183151
12.5965 0.0492011 0.0454666 0.00371666
12.4965 0.045921 0.0443632 0.00153996
12.3965 0.0473729 0.045048 0.00230694
12.2965 0.0465663 0.0467602 -0.000211762
12.1965 0.044039 0.0454666 -0.00144542
12.0965 0.0432324 0.0428793 0.000335221
11.9965 0.0437164 0.0432218 0.00047674
11.8965 0.0440928 0.0415096 0.00256527
11.7965 0.039092 0.0415096 -0.00243549
11.6965 0.0375326 0.039417 -0.00190227
11.5965 0.0383392 0.0365254 0.0017959
11.4965 0.0381241 0.0399117 -0.0018054
11.3965 0.0382317 0.0384278 -0.000214007
11.2965 0.0422108 0.0397975 0.00239539
11.1965 0.0382317 0.0383898 -0.00017596
11.0965 0.0405976 0.0390366 0.00154319
10.9965 0.0446305 0.0421945 0.00241814
10.8965 0.0430173 0.0428793 0.000120135
10.7965 0.0421032 0.0407106 0.00137471
10.6965 0.0455446 0.0472167 -0.00168999
10.5965 0.0524274 0.0456948 0.00671468
10.4965 0.0507067 0.049005 0.00168386
10.3965 0.0508142 0.0486245 0.00217188
10.2965 0.0526425 0.0499181 0.00270651
10.1965 0.0538792 0.0533043 0.000557045
10.0965 0.0549547 0.0523912 0.00254561
9.99653 0.0569442 0.0532663 0.00366008
9.89653 0.0582347 0.0519727 0.00624421
9.79653 0.0596866 0.0549404 0.00472835
9.69653 0.0598479 0.0520107 0.00781931
9.59653 0.0642572 0.0531141 0.0111252
9.49653 0.0690428 0.05787 0.011155
9.39653 0.070172 0.0579841 0.01217
9.29653 0.0727531 0.0611801 0.0115551
9.19653 0.0790981 0.0657458 0.0133345
